component,mask_label,mask_threshold,galactic_cut_deg,galactic_cut_label,cptg_residual_fraction,planck_residual_fraction,cptg_minus_planck_residual_fraction,cptg_residual_rms_uK,planck_residual_rms_uK,cptg_minus_planck_residual_rms_uK,cptg_corr,planck_corr,observed_rms_uK,valid_sky_fraction,temperature_field,temperature_unit_inference,mask_field,mask_source_used
NILC,mask_ge_0.99_abs_b_gt_10deg,0.99,10.0,abs_b_gt_10deg,0.18629657425209942,0.18607875044213346,0.0002178238099659613,18.624183887833535,18.602407906668873,0.021775981164662284,0.9824935554098723,0.9825348332928936,99.97061922690537,0.7666524251302084,I_STOKES,K_CMB_to_uK,TMASK,COM_CMB_IQU-nilc_2048_R3.00_full.fits
NILC,mask_ge_0.99_abs_b_gt_20deg,0.99,20.0,abs_b_gt_20deg,0.19231805895932755,0.19214510473335925,0.00017295422596830257,19.10731878989042,19.090135320228146,0.017183469662274575,0.9813326470662823,0.9813665261903967,99.3527019422099,0.6430040995279948,I_STOKES,K_CMB_to_uK,TMASK,COM_CMB_IQU-nilc_2048_R3.00_full.fits
NILC,mask_ge_0.99_abs_b_gt_30deg,0.99,30.0,abs_b_gt_30deg,0.19498191855116065,0.19489505628394246,8.686226721818513e-05,19.228299148664867,19.219733156129696,0.008565992535171318,0.9808068369654183,0.9808241009661615,98.61580648884434,0.49588902791341144,I_STOKES,K_CMB_to_uK,TMASK,COM_CMB_IQU-nilc_2048_R3.00_full.fits
NILC,mask_ge_0.99_abs_b_gt_40deg,0.99,40.0,abs_b_gt_40deg,0.1911337349595131,0.19110455115510383,2.918380440927737e-05,18.771347718557656,18.768481561306906,0.002866157250750234,0.9815640047192168,0.9815696870461141,98.21054207167508,0.35772069295247394,I_STOKES,K_CMB_to_uK,TMASK,COM_CMB_IQU-nilc_2048_R3.00_full.fits
SEVEM,mask_ge_0.50_no_galactic_cut,0.5,-1.0,no_galactic_cut,0.1825220535343785,0.18231175074091177,0.0002103027934667323,18.348701596299378,18.32756013351465,0.021141462784729725,0.9832017595456151,0.9832407769929925,100.5286826495372,0.8378855387369791,I_STOKES,K_CMB_to_uK,TMASK,COM_CMB_IQU-sevem_2048_R3.00_full.fits
SEVEM,mask_ge_0.50_abs_b_gt_10deg,0.5,10.0,abs_b_gt_10deg,0.18647067794450692,0.18629092578805007,0.00017975215645685272,18.665656136850398,18.64766300259859,0.01799313425180671,0.9824605265693459,0.9824946264326493,100.09968506901251,0.7909393310546875,I_STOKES,K_CMB_to_uK,TMASK,COM_CMB_IQU-sevem_2048_R3.00_full.fits
SEVEM,mask_ge_0.50_abs_b_gt_20deg,0.5,20.0,abs_b_gt_20deg,0.19377024063045128,0.1936142894901293,0.00015595114032199153,19.274418902010023,19.258906367179947,0.015512534830076419,0.9810469376365316,0.9810777272495959,99.47048029304568,0.6464653015136719,I_STOKES,K_CMB_to_uK,TMASK,COM_CMB_IQU-sevem_2048_R3.00_full.fits
SEVEM,mask_ge_0.50_abs_b_gt_30deg,0.5,30.0,abs_b_gt_30deg,0.1961142911888357,0.19604607760163942,6.821358719627524e-05,19.367800337486678,19.361063719114235,0.006736618372443104,0.9805810444789866,0.9805946845955326,98.75772040925715,0.4966697692871094,I_STOKES,K_CMB_to_uK,TMASK,COM_CMB_IQU-sevem_2048_R3.00_full.fits
SEVEM,mask_ge_0.50_abs_b_gt_40deg,0.5,40.0,abs_b_gt_40deg,0.1926864282406864,0.19266448735926137,2.1940881425042136e-05,18.94739574854945,18.945238240274332,0.0021575082751184027,0.9812603835740272,0.9812646917680231,98.33279863842866,0.3572133382161458,I_STOKES,K_CMB_to_uK,TMASK,COM_CMB_IQU-sevem_2048_R3.00_full.fits
SEVEM,mask_ge_0.70_no_galactic_cut,0.7,-1.0,no_galactic_cut,0.18252280981434185,0.18231252302119572,0.00021028679314613608,18.34879750188573,18.327657624690744,0.021139877194986667,0.9832016191491335,0.9832406337970608,100.52879155514711,0.8378829956054688,I_STOKES,K_CMB_to_uK,TMASK,COM_CMB_IQU-sevem_2048_R3.00_full.fits
SEVEM,mask_ge_0.70_abs_b_gt_10deg,0.7,10.0,abs_b_gt_10deg,0.18647067794450692,0.18629092578805007,0.00017975215645685272,18.665656136850398,18.64766300259859,0.01799313425180671,0.9824605265693459,0.9824946264326493,100.09968506901251,0.7909393310546875,I_STOKES,K_CMB_to_uK,TMASK,COM_CMB_IQU-sevem_2048_R3.00_full.fits
SEVEM,mask_ge_0.70_abs_b_gt_20deg,0.7,20.0,abs_b_gt_20deg,0.19377024063045128,0.1936142894901293,0.00015595114032199153,19.274418902010023,19.258906367179947,0.015512534830076419,0.9810469376365316,0.9810777272495959,99.47048029304568,0.6464653015136719,I_STOKES,K_CMB_to_uK,TMASK,COM_CMB_IQU-sevem_2048_R3.00_full.fits
SEVEM,mask_ge_0.70_abs_b_gt_30deg,0.7,30.0,abs_b_gt_30deg,0.1961142911888357,0.19604607760163942,6.821358719627524e-05,19.367800337486678,19.361063719114235,0.006736618372443104,0.9805810444789866,0.9805946845955326,98.75772040925715,0.4966697692871094,I_STOKES,K_CMB_to_uK,TMASK,COM_CMB_IQU-sevem_2048_R3.00_full.fits
SEVEM,mask_ge_0.70_abs_b_gt_40deg,0.7,40.0,abs_b_gt_40deg,0.1926864282406864,0.19266448735926137,2.1940881425042136e-05,18.94739574854945,18.945238240274332,0.0021575082751184027,0.9812603835740272,0.9812646917680231,98.33279863842866,0.3572133382161458,I_STOKES,K_CMB_to_uK,TMASK,COM_CMB_IQU-sevem_2048_R3.00_full.fits
SEVEM,mask_ge_0.80_no_galactic_cut,0.8,-1.0,no_galactic_cut,0.18252280981434185,0.18231252302119572,0.00021028679314613608,18.34879750188573,18.327657624690744,0.021139877194986667,0.9832016191491335,0.9832406337970608,100.52879155514711,0.8378829956054688,I_STOKES,K_CMB_to_uK,TMASK,COM_CMB_IQU-sevem_2048_R3.00_full.fits
SEVEM,mask_ge_0.80_abs_b_gt_10deg,0.8,10.0,abs_b_gt_10deg,0.18647067794450692,0.18629092578805007,0.00017975215645685272,18.665656136850398,18.64766300259859,0.01799313425180671,0.9824605265693459,0.9824946264326493,100.09968506901251,0.7909393310546875,I_STOKES,K_CMB_to_uK,TMASK,COM_CMB_IQU-sevem_2048_R3.00_full.fits
SEVEM,mask_ge_0.80_abs_b_gt_20deg,0.8,20.0,abs_b_gt_20deg,0.19377024063045128,0.1936142894901293,0.00015595114032199153,19.274418902010023,19.258906367179947,0.015512534830076419,0.9810469376365316,0.9810777272495959,99.47048029304568,0.6464653015136719,I_STOKES,K_CMB_to_uK,TMASK,COM_CMB_IQU-sevem_2048_R3.00_full.fits
SEVEM,mask_ge_0.80_abs_b_gt_30deg,0.8,30.0,abs_b_gt_30deg,0.1961142911888357,0.19604607760163942,6.821358719627524e-05,19.367800337486678,19.361063719114235,0.006736618372443104,0.9805810444789866,0.9805946845955326,98.75772040925715,0.4966697692871094,I_STOKES,K_CMB_to_uK,TMASK,COM_CMB_IQU-sevem_2048_R3.00_full.fits
SEVEM,mask_ge_0.80_abs_b_gt_40deg,0.8,40.0,abs_b_gt_40deg,0.1926864282406864,0.19266448735926137,2.1940881425042136e-05,18.94739574854945,18.945238240274332,0.0021575082751184027,0.9812603835740272,0.9812646917680231,98.33279863842866,0.3572133382161458,I_STOKES,K_CMB_to_uK,TMASK,COM_CMB_IQU-sevem_2048_R3.00_full.fits
SEVEM,mask_ge_0.90_no_galactic_cut,0.9,-1.0,no_galactic_cut,0.18252128301174775,0.1823110286318246,0.00021025437992314155,18.348640285479544,18.32750367104205,0.021136614437494927,0.9832019025854992,0.9832409108856315,100.52877112582294,0.8378804524739584,I_STOKES,K_CMB_to_uK,TMASK,COM_CMB_IQU-sevem_2048_R3.00_full.fits
SEVEM,mask_ge_0.90_abs_b_gt_10deg,0.9,10.0,abs_b_gt_10deg,0.18647067794450692,0.18629092578805007,0.00017975215645685272,18.665656136850398,18.64766300259859,0.01799313425180671,0.9824605265693459,0.9824946264326493,100.09968506901251,0.7909393310546875,I_STOKES,K_CMB_to_uK,TMASK,COM_CMB_IQU-sevem_2048_R3.00_full.fits
SEVEM,mask_ge_0.90_abs_b_gt_20deg,0.9,20.0,abs_b_gt_20deg,0.19377024063045128,0.1936142894901293,0.00015595114032199153,19.274418902010023,19.258906367179947,0.015512534830076419,0.9810469376365316,0.9810777272495959,99.47048029304568,0.6464653015136719,I_STOKES,K_CMB_to_uK,TMASK,COM_CMB_IQU-sevem_2048_R3.00_full.fits
SEVEM,mask_ge_0.90_abs_b_gt_30deg,0.9,30.0,abs_b_gt_30deg,0.1961142911888357,0.19604607760163942,6.821358719627524e-05,19.367800337486678,19.361063719114235,0.006736618372443104,0.9805810444789866,0.9805946845955326,98.75772040925715,0.4966697692871094,I_STOKES,K_CMB_to_uK,TMASK,COM_CMB_IQU-sevem_2048_R3.00_full.fits
SEVEM,mask_ge_0.90_abs_b_gt_40deg,0.9,40.0,abs_b_gt_40deg,0.1926864282406864,0.19266448735926137,2.1940881425042136e-05,18.94739574854945,18.945238240274332,0.0021575082751184027,0.9812603835740272,0.9812646917680231,98.33279863842866,0.3572133382161458,I_STOKES,K_CMB_to_uK,TMASK,COM_CMB_IQU-sevem_2048_R3.00_full.fits
SEVEM,mask_ge_0.95_no_galactic_cut,0.95,-1.0,no_galactic_cut,0.18252128301174775,0.1823110286318246,0.00021025437992314155,18.348640285479544,18.32750367104205,0.021136614437494927,0.9832019025854992,0.9832409108856315,100.52877112582294,0.8378804524739584,I_STOKES,K_CMB_to_uK,TMASK,COM_CMB_IQU-sevem_2048_R3.00_full.fits
SEVEM,mask_ge_0.95_abs_b_gt_10deg,0.95,10.0,abs_b_gt_10deg,0.18647067794450692,0.18629092578805007,0.00017975215645685272,18.665656136850398,18.64766300259859,0.01799313425180671,0.9824605265693459,0.9824946264326493,100.09968506901251,0.7909393310546875,I_STOKES,K_CMB_to_uK,TMASK,COM_CMB_IQU-sevem_2048_R3.00_full.fits
SEVEM,mask_ge_0.95_abs_b_gt_20deg,0.95,20.0,abs_b_gt_20deg,0.19377024063045128,0.1936142894901293,0.00015595114032199153,19.274418902010023,19.258906367179947,0.015512534830076419,0.9810469376365316,0.9810777272495959,99.47048029304568,0.6464653015136719,I_STOKES,K_CMB_to_uK,TMASK,COM_CMB_IQU-sevem_2048_R3.00_full.fits
SEVEM,mask_ge_0.95_abs_b_gt_30deg,0.95,30.0,abs_b_gt_30deg,0.1961142911888357,0.19604607760163942,6.821358719627524e-05,19.367800337486678,19.361063719114235,0.006736618372443104,0.9805810444789866,0.9805946845955326,98.75772040925715,0.4966697692871094,I_STOKES,K_CMB_to_uK,TMASK,COM_CMB_IQU-sevem_2048_R3.00_full.fits
SEVEM,mask_ge_0.95_abs_b_gt_40deg,0.95,40.0,abs_b_gt_40deg,0.1926864282406864,0.19266448735926137,2.1940881425042136e-05,18.94739574854945,18.945238240274332,0.0021575082751184027,0.9812603835740272,0.9812646917680231,98.33279863842866,0.3572133382161458,I_STOKES,K_CMB_to_uK,TMASK,COM_CMB_IQU-sevem_2048_R3.00_full.fits
SEVEM,mask_ge_0.99_no_galactic_cut,0.99,-1.0,no_galactic_cut,0.18251413562258317,0.1823039527831837,0.0002101828393994698,18.347829389862127,18.326700073687118,0.021129316175009905,0.9832032293976364,0.9832422228523482,100.52826498766751,0.8378740946451823,I_STOKES,K_CMB_to_uK,TMASK,COM_CMB_IQU-sevem_2048_R3.00_full.fits
SEVEM,mask_ge_0.99_abs_b_gt_10deg,0.99,10.0,abs_b_gt_10deg,0.18647067794450692,0.18629092578805007,0.00017975215645685272,18.665656136850398,18.64766300259859,0.01799313425180671,0.9824605265693459,0.9824946264326493,100.09968506901251,0.7909393310546875,I_STOKES,K_CMB_to_uK,TMASK,COM_CMB_IQU-sevem_2048_R3.00_full.fits
SEVEM,mask_ge_0.99_abs_b_gt_20deg,0.99,20.0,abs_b_gt_20deg,0.19377024063045128,0.1936142894901293,0.00015595114032199153,19.274418902010023,19.258906367179947,0.015512534830076419,0.9810469376365316,0.9810777272495959,99.47048029304568,0.6464653015136719,I_STOKES,K_CMB_to_uK,TMASK,COM_CMB_IQU-sevem_2048_R3.00_full.fits
SEVEM,mask_ge_0.99_abs_b_gt_30deg,0.99,30.0,abs_b_gt_30deg,0.1961142911888357,0.19604607760163942,6.821358719627524e-05,19.367800337486678,19.361063719114235,0.006736618372443104,0.9805810444789866,0.9805946845955326,98.75772040925715,0.4966697692871094,I_STOKES,K_CMB_to_uK,TMASK,COM_CMB_IQU-sevem_2048_R3.00_full.fits
SEVEM,mask_ge_0.99_abs_b_gt_40deg,0.99,40.0,abs_b_gt_40deg,0.1926864282406864,0.19266448735926137,2.1940881425042136e-05,18.94739574854945,18.945238240274332,0.0021575082751184027,0.9812603835740272,0.9812646917680231,98.33279863842866,0.3572133382161458,I_STOKES,K_CMB_to_uK,TMASK,COM_CMB_IQU-sevem_2048_R3.00_full.fits
COMMANDER,mask_ge_0.50_no_galactic_cut,0.5,-1.0,no_galactic_cut,0.1801047275776984,0.17986764433117122,0.0002370832465271866,18.1696936170387,18.145775699896443,0.02391791714225633,0.983647440450166,0.9836908205949444,100.88404597375252,0.8879966735839844,I_STOKES,K_CMB_to_uK,TMASK,COM_CMB_IQU-commander_2048_R3.00_full.fits
COMMANDER,mask_ge_0.50_abs_b_gt_10deg,0.5,10.0,abs_b_gt_10deg,0.18523156697566812,0.1850546421321166,0.00017692484355152915,18.56123850689842,18.54350964851551,0.017728858382909607,0.9826949000558306,0.9827282327405447,100.20559027790662,0.8131891886393229,I_STOKES,K_CMB_to_uK,TMASK,COM_CMB_IQU-commander_2048_R3.00_full.fits
COMMANDER,mask_ge_0.50_abs_b_gt_20deg,0.5,20.0,abs_b_gt_20deg,0.19282180567716609,0.1926600879426306,0.00016171773453549365,19.19410714187896,19.178009234733473,0.01609790714548609,0.9812337903147226,0.9812655555525924,99.54323928495356,0.6550153096516927,I_STOKES,K_CMB_to_uK,TMASK,COM_CMB_IQU-commander_2048_R3.00_full.fits
COMMANDER,mask_ge_0.50_abs_b_gt_30deg,0.5,30.0,abs_b_gt_30deg,0.1961624157358292,0.196080239090655,8.217664517420897e-05,19.400568083237154,19.392440768972726,0.00812731426442781,0.9805714184355384,0.980587854217128,98.90053612188272,0.4991658528645833,I_STOKES,K_CMB_to_uK,TMASK,COM_CMB_IQU-commander_2048_R3.00_full.fits
COMMANDER,mask_ge_0.50_abs_b_gt_40deg,0.5,40.0,abs_b_gt_40deg,0.1921674535576445,0.19214225259794288,2.5200959701626724e-05,18.91371987588882,18.911239518869063,0.002480357019756241,0.9813621501735076,0.9813670846154298,98.42311757654252,0.35765838623046875,I_STOKES,K_CMB_to_uK,TMASK,COM_CMB_IQU-commander_2048_R3.00_full.fits
COMMANDER,mask_ge_0.70_no_galactic_cut,0.7,-1.0,no_galactic_cut,0.18001962958153872,0.1797855946380629,0.00023403494347581932,18.15931492158083,18.13570686144255,0.02360806013827954,0.9836630179920997,0.9837058198265567,100.87408225310055,0.8855260213216146,I_STOKES,K_CMB_to_uK,TMASK,COM_CMB_IQU-commander_2048_R3.00_full.fits
COMMANDER,mask_ge_0.70_abs_b_gt_10deg,0.7,10.0,abs_b_gt_10deg,0.18524435970452366,0.1850686107900314,0.00017574891449226304,18.561865645360925,18.54425524284542,0.01761040251550483,0.9826924886238123,0.9827256022411586,100.20205567914867,0.812066396077474,I_STOKES,K_CMB_to_uK,TMASK,COM_CMB_IQU-commander_2048_R3.00_full.fits
COMMANDER,mask_ge_0.70_abs_b_gt_20deg,0.7,20.0,abs_b_gt_20deg,0.1928125469181608,0.19265210600279972,0.0001604409153610764,19.19318004320456,19.177209239312173,0.015970803892386698,0.9812356097038735,0.98126712268,99.5432110097643,0.6547228495279948,I_STOKES,K_CMB_to_uK,TMASK,COM_CMB_IQU-commander_2048_R3.00_full.fits
COMMANDER,mask_ge_0.70_abs_b_gt_30deg,0.7,30.0,abs_b_gt_30deg,0.19613897309777972,0.19605784345496202,8.112964281770108e-05,19.39750939503114,19.38948593603206,0.00802345899908019,0.980576107822411,0.9805923322256755,98.89676227355918,0.4990832010904948,I_STOKES,K_CMB_to_uK,TMASK,COM_CMB_IQU-commander_2048_R3.00_full.fits
COMMANDER,mask_ge_0.70_abs_b_gt_40deg,0.7,40.0,abs_b_gt_40deg,0.19215633081305905,0.19213135691085498,2.4973902204072917e-05,18.9129737889456,18.91051573432,0.0024580546255990043,0.981364328131231,0.9813692178235438,98.4249319755447,0.3576342264811198,I_STOKES,K_CMB_to_uK,TMASK,COM_CMB_IQU-commander_2048_R3.00_full.fits
COMMANDER,mask_ge_0.80_no_galactic_cut,0.8,-1.0,no_galactic_cut,0.1799227397964084,0.1796896069324314,0.00023313286397699806,18.146173573046628,18.12266087298384,0.023512700062788383,0.9836807448070506,0.9837233580435448,100.85536488372693,0.884131113688151,I_STOKES,K_CMB_to_uK,TMASK,COM_CMB_IQU-commander_2048_R3.00_full.fits
COMMANDER,mask_ge_0.80_abs_b_gt_10deg,0.8,10.0,abs_b_gt_10deg,0.18518799532235736,0.1850119765652344,0.00017601875712294768,18.553382412814532,18.53574766652849,0.017634746286042002,0.9827031120274762,0.9827362660080401,100.18674472132277,0.811407725016276,I_STOKES,K_CMB_to_uK,TMASK,COM_CMB_IQU-commander_2048_R3.00_full.fits
COMMANDER,mask_ge_0.80_abs_b_gt_20deg,0.8,20.0,abs_b_gt_20deg,0.19279476615992494,0.19263471873794458,0.0001600474219803638,19.19154438869455,19.175612642909062,0.01593174578548684,0.9812391034510092,0.9812705361605193,99.5439076015943,0.6545422871907552,I_STOKES,K_CMB_to_uK,TMASK,COM_CMB_IQU-commander_2048_R3.00_full.fits
COMMANDER,mask_ge_0.80_abs_b_gt_30deg,0.8,30.0,abs_b_gt_30deg,0.19607663792527347,0.19599612789062415,8.051003464931705e-05,19.39102990285701,19.38306785033569,0.007962052521321539,0.9805885743062283,0.9806046695034051,98.8951570571457,0.4990374247233073,I_STOKES,K_CMB_to_uK,TMASK,COM_CMB_IQU-commander_2048_R3.00_full.fits
COMMANDER,mask_ge_0.80_abs_b_gt_40deg,0.8,40.0,abs_b_gt_40deg,0.1921086295290795,0.1920838728336293,2.4756695450212085e-05,18.908225783371538,18.90578911413721,0.0024366692343278373,0.9813736670914185,0.9813785130097532,98.42465603820987,0.35761769612630206,I_STOKES,K_CMB_to_uK,TMASK,COM_CMB_IQU-commander_2048_R3.00_full.fits
COMMANDER,mask_ge_0.90_no_galactic_cut,0.9,-1.0,no_galactic_cut,0.17983140005971449,0.17959922339557882,0.00023217666413566374,18.13493966908664,18.111526017214544,0.02341365187209732,0.9836974471617597,0.9837398634576647,100.8441221225258,0.882696787516276,I_STOKES,K_CMB_to_uK,TMASK,COM_CMB_IQU-commander_2048_R3.00_full.fits
COMMANDER,mask_ge_0.90_abs_b_gt_10deg,0.9,10.0,abs_b_gt_10deg,0.18513638181751677,0.18496050349996193,0.00017587831755483396,18.547253354794254,18.529633588850466,0.017619765943788224,0.9827128370625463,0.9827459550387578,100.18156978500159,0.810675303141276,I_STOKES,K_CMB_to_uK,TMASK,COM_CMB_IQU-commander_2048_R3.00_full.fits
COMMANDER,mask_ge_0.90_abs_b_gt_20deg,0.9,20.0,abs_b_gt_20deg,0.19275513041140746,0.19259553549720002,0.00015959491420744487,19.18630816200018,19.170422529288167,0.015885632712013376,0.9812468902881075,0.9812782274699398,99.5372113886143,0.6543248494466146,I_STOKES,K_CMB_to_uK,TMASK,COM_CMB_IQU-commander_2048_R3.00_full.fits
COMMANDER,mask_ge_0.90_abs_b_gt_30deg,0.9,30.0,abs_b_gt_30deg,0.19601403246025437,0.19593374666795607,8.02857922982958e-05,19.383090430496555,19.375151270463626,0.007939160032929493,0.9806010906982872,0.980617135744964,98.88623884326675,0.4989636739095052,I_STOKES,K_CMB_to_uK,TMASK,COM_CMB_IQU-commander_2048_R3.00_full.fits
COMMANDER,mask_ge_0.90_abs_b_gt_40deg,0.9,40.0,abs_b_gt_40deg,0.19206734298448397,0.19204165266679418,2.5690317689786024e-05,18.90218784768994,18.899659551086817,0.002528296603124147,0.9813817482299538,0.9813867757622406,98.41437671794597,0.3575884501139323,I_STOKES,K_CMB_to_uK,TMASK,COM_CMB_IQU-commander_2048_R3.00_full.fits
COMMANDER,mask_ge_0.95_no_galactic_cut,0.95,-1.0,no_galactic_cut,0.17980842309482226,0.17957705360504025,0.00023136948978200178,18.13146416562657,18.108133403136154,0.0233307624904171,0.983701647342401,0.9837439106894297,100.83767964565773,0.8817418416341146,I_STOKES,K_CMB_to_uK,TMASK,COM_CMB_IQU-commander_2048_R3.00_full.fits
COMMANDER,mask_ge_0.95_abs_b_gt_10deg,0.95,10.0,abs_b_gt_10deg,0.1851634063059283,0.18498786713613932,0.00017553916978899076,18.549195698224157,18.531610633885148,0.017585064339009193,0.9827077454488621,0.9827408045931653,100.17743823300076,0.8102277119954427,I_STOKES,K_CMB_to_uK,TMASK,COM_CMB_IQU-commander_2048_R3.00_full.fits
COMMANDER,mask_ge_0.95_abs_b_gt_20deg,0.95,20.0,abs_b_gt_20deg,0.1927688307246352,0.19260958489920202,0.00015924582543316856,19.186901856867312,19.17105160757018,0.01585024929713086,0.9812441989133271,0.981275469888531,99.53321698711375,0.6541926066080729,I_STOKES,K_CMB_to_uK,TMASK,COM_CMB_IQU-commander_2048_R3.00_full.fits
COMMANDER,mask_ge_0.95_abs_b_gt_30deg,0.95,30.0,abs_b_gt_30deg,0.19599428955303727,0.19591437651349952,7.991303953774898e-05,19.381056647533597,19.373154380841594,0.007902266692003224,0.9806050369351568,0.9806210058301458,98.88582311113183,0.49892934163411456,I_STOKES,K_CMB_to_uK,TMASK,COM_CMB_IQU-commander_2048_R3.00_full.fits
COMMANDER,mask_ge_0.95_abs_b_gt_40deg,0.95,40.0,abs_b_gt_40deg,0.19204553724700496,0.1920200919349589,2.544531204606848e-05,18.90000290243921,18.897498723074158,0.0025041793650508737,0.9813860156042112,0.9813909946057636,98.41417391610834,0.3575706481933594,I_STOKES,K_CMB_to_uK,TMASK,COM_CMB_IQU-commander_2048_R3.00_full.fits
COMMANDER,mask_ge_0.99_no_galactic_cut,0.99,-1.0,no_galactic_cut,0.17970754645676174,0.1794773383095084,0.00023020814725333016,18.118270795647938,18.09506101045228,0.023209785195657417,0.9837200809917884,0.9837621079475131,100.82086786492997,0.8803787231445312,I_STOKES,K_CMB_to_uK,TMASK,COM_CMB_IQU-commander_2048_R3.00_full.fits
COMMANDER,mask_ge_0.99_abs_b_gt_10deg,0.99,10.0,abs_b_gt_10deg,0.18509197779503728,0.18491665116427253,0.00017532663076474941,18.540082788916,18.52252087030557,0.017561918610429217,0.982721201438089,0.9827542073795414,100.16686303631415,0.8096110026041666,I_STOKES,K_CMB_to_uK,TMASK,COM_CMB_IQU-commander_2048_R3.00_full.fits
COMMANDER,mask_ge_0.99_abs_b_gt_20deg,0.99,20.0,abs_b_gt_20deg,0.19272848487114402,0.19256995797365803,0.00015852689748599436,19.182422369867666,19.166644059222023,0.0157783106456435,0.9812521241349104,0.9812832472258067,99.53081083314076,0.6540209452311198,I_STOKES,K_CMB_to_uK,TMASK,COM_CMB_IQU-commander_2048_R3.00_full.fits
COMMANDER,mask_ge_0.99_abs_b_gt_30deg,0.99,30.0,abs_b_gt_30deg,0.1959597582170389,0.19588048017078366,7.927804625523782e-05,19.377451370962977,19.369611973220945,0.007839397742031906,0.9806119381077919,0.9806277772366351,98.884850375765,0.49887720743815106,I_STOKES,K_CMB_to_uK,TMASK,COM_CMB_IQU-commander_2048_R3.00_full.fits
COMMANDER,mask_ge_0.99_abs_b_gt_40deg,0.99,40.0,abs_b_gt_40deg,0.19203631161398024,0.19201097876461143,2.5332849368814303e-05,18.89911136077945,18.896618247173574,0.0024931136058761183,0.9813878209055267,0.9813927776552342,98.41425927180532,0.35755284627278644,I_STOKES,K_CMB_to_uK,TMASK,COM_CMB_IQU-commander_2048_R3.00_full.fits
