component,cptg_residual_fraction,planck_residual_fraction,cptg_minus_planck_residual_fraction,cptg_residual_rms_uK,planck_residual_rms_uK,cptg_minus_planck_residual_rms_uK,cptg_corr,planck_corr,valid_sky_fraction,temperature_field,temperature_unit_inference,temperature_scale_applied,raw_temperature_robust_std,mask_field,mask_source_used,self_spectrum_control_residual_fraction,run,family,source_path,control_id,planck_ahead,cptg_ahead,abs_gap_rms_uK,abs_gap_residual_fraction,split,observed_rms_uK,ell_min,ell_max,ell_band,observed_band_rms_uK,smoothing_arcmin,smoothing_label,mask_label,mask_threshold,galactic_cut_deg,galactic_cut_label
SMICA_noSZ,0.2337952635394873,0.2329763587102631,0.0008189048292242,12.16048220096284,12.117888191788731,0.0425940091741079,0.9722857597961796,0.9724823090777144,0.6460316975911459,I_STOKES,K_CMB_to_uK,,,TMASK,COM_CMB_IQU-smica_2048_R3.00_full.fits,,Mask ladder bands,mask_sky_fraction_bandlimited,cptg_cmb_mask_ladder_bands,SMICA_noSZ | 2-64 | mask_ge_0.70_abs_b_gt_20deg | abs_b_gt_20deg,True,False,0.0425940091741079,0.0008189048292242,,,2.0,64.0,2-64,52.013381352821845,,,mask_ge_0.70_abs_b_gt_20deg,0.7,20.0,abs_b_gt_20deg
SMICA_noSZ,0.2131631506569617,0.2126410023218768,0.0005221483350849,12.626717294724978,12.595787842834682,0.0309294518902962,0.9770165976500762,0.9771303726753604,0.6460316975911459,I_STOKES,K_CMB_to_uK,,,TMASK,COM_CMB_IQU-smica_2048_R3.00_full.fits,,Mask ladder bands,mask_sky_fraction_bandlimited,cptg_cmb_mask_ladder_bands,SMICA_noSZ | 2-95 | mask_ge_0.70_abs_b_gt_20deg | abs_b_gt_20deg,True,False,0.0309294518902962,0.0005221483350849,,,2.0,95.0,2-95,59.23499092507243,,,mask_ge_0.70_abs_b_gt_20deg,0.7,20.0,abs_b_gt_20deg
SMICA_noSZ,0.2593902648857518,0.2580559888669216,0.0013342760188301,10.088115883451524,10.036223685013017,0.0518921984385087,0.9657713641895618,0.966128753458531,0.4938532511393229,I_STOKES,K_CMB_to_uK,,,TMASK,COM_CMB_IQU-smica_2048_R3.00_full.fits,,Mask ladder bands,mask_sky_fraction_bandlimited,cptg_cmb_mask_ladder_bands,SMICA_noSZ | 2-30 | mask_ge_0.70_abs_b_gt_30deg | abs_b_gt_30deg,True,False,0.0518921984385087,0.0013342760188301,,,2.0,30.0,2-30,38.89165188174979,,,mask_ge_0.70_abs_b_gt_30deg,0.7,30.0,abs_b_gt_30deg
SMICA_noSZ,0.2529214690701065,0.251767388289326,0.0011540807807804,10.864138012720192,10.814564945924698,0.0495730667954941,0.9674864490950325,0.9677874184336862,0.4938532511393229,I_STOKES,K_CMB_to_uK,,,TMASK,COM_CMB_IQU-smica_2048_R3.00_full.fits,,Mask ladder bands,mask_sky_fraction_bandlimited,cptg_cmb_mask_ladder_bands,SMICA_noSZ | 2-40 | mask_ge_0.70_abs_b_gt_30deg | abs_b_gt_30deg,True,False,0.0495730667954941,0.0011540807807804,,,2.0,40.0,2-40,42.954590026158655,,,mask_ge_0.70_abs_b_gt_30deg,0.7,30.0,abs_b_gt_30deg
SMICA_noSZ,0.2370383604697175,0.2362765457074871,0.0007618147622303,11.958852679886457,11.920418265756936,0.0384344141295205,0.9715001788478046,0.971685739930398,0.4938532511393229,I_STOKES,K_CMB_to_uK,,,TMASK,COM_CMB_IQU-smica_2048_R3.00_full.fits,,Mask ladder bands,mask_sky_fraction_bandlimited,cptg_cmb_mask_ladder_bands,SMICA_noSZ | 2-64 | mask_ge_0.70_abs_b_gt_30deg | abs_b_gt_30deg,True,False,0.0384344141295205,0.0007618147622303,,,2.0,64.0,2-64,50.45112806293748,,,mask_ge_0.70_abs_b_gt_30deg,0.7,30.0,abs_b_gt_30deg
SMICA_noSZ,0.2174219343678402,0.2170067079902004,0.0004152263776398,12.593861555405107,12.569810148037432,0.0240514073676738,0.9760776758183652,0.9761700752132842,0.4938532511393229,I_STOKES,K_CMB_to_uK,,,TMASK,COM_CMB_IQU-smica_2048_R3.00_full.fits,,Mask ladder bands,mask_sky_fraction_bandlimited,cptg_cmb_mask_ladder_bands,SMICA_noSZ | 2-95 | mask_ge_0.70_abs_b_gt_30deg | abs_b_gt_30deg,True,False,0.0240514073676738,0.0004152263776398,,,2.0,95.0,2-95,57.92360182988013,,,mask_ge_0.70_abs_b_gt_30deg,0.7,30.0,abs_b_gt_30deg
SMICA_noSZ,0.2341457878779475,0.2329475113095901,0.0011982765683574,8.950214522173866,8.90441044241274,0.0458040797611261,0.9721988717747924,0.9724867121665356,0.3556073506673177,I_STOKES,K_CMB_to_uK,,,TMASK,COM_CMB_IQU-smica_2048_R3.00_full.fits,,Mask ladder bands,mask_sky_fraction_bandlimited,cptg_cmb_mask_ladder_bands,SMICA_noSZ | 2-30 | mask_ge_0.70_abs_b_gt_40deg | abs_b_gt_40deg,True,False,0.0458040797611261,0.0011982765683574,,,2.0,30.0,2-30,38.22496489597036,,,mask_ge_0.70_abs_b_gt_40deg,0.7,40.0,abs_b_gt_40deg
SMICA_noSZ,0.230110476691956,0.2291003516076522,0.0010101250843037,9.6858984064261,9.643379834108131,0.0425185723179684,0.9731635918005096,0.9734018966911776,0.3556073506673177,I_STOKES,K_CMB_to_uK,,,TMASK,COM_CMB_IQU-smica_2048_R3.00_full.fits,,Mask ladder bands,mask_sky_fraction_bandlimited,cptg_cmb_mask_ladder_bands,SMICA_noSZ | 2-40 | mask_ge_0.70_abs_b_gt_40deg | abs_b_gt_40deg,True,False,0.0425185723179684,0.0010101250843037,,,2.0,40.0,2-40,42.09238338762126,,,mask_ge_0.70_abs_b_gt_40deg,0.7,40.0,abs_b_gt_40deg
SMICA_noSZ,0.2208293397206026,0.2202652373488039,0.0005641023717986,11.020959875632986,10.992807141882986,0.0281527337499998,0.9753121450049784,0.9754396987347316,0.3556073506673177,I_STOKES,K_CMB_to_uK,,,TMASK,COM_CMB_IQU-smica_2048_R3.00_full.fits,,Mask ladder bands,mask_sky_fraction_bandlimited,cptg_cmb_mask_ladder_bands,SMICA_noSZ | 2-64 | mask_ge_0.70_abs_b_gt_40deg | abs_b_gt_40deg,True,False,0.0281527337499998,0.0005641023717986,,,2.0,64.0,2-64,49.9071359339158,,,mask_ge_0.70_abs_b_gt_40deg,0.7,40.0,abs_b_gt_40deg
SMICA_noSZ,0.2031152508236368,0.2028923114135573,0.0002229394100795,11.66790782150649,11.655101119518132,0.0128067019883584,0.9791547859282131,0.9792010059799297,0.3556073506673177,I_STOKES,K_CMB_to_uK,,,TMASK,COM_CMB_IQU-smica_2048_R3.00_full.fits,,Mask ladder bands,mask_sky_fraction_bandlimited,cptg_cmb_mask_ladder_bands,SMICA_noSZ | 2-95 | mask_ge_0.70_abs_b_gt_40deg | abs_b_gt_40deg,True,False,0.0128067019883584,0.0002229394100795,,,2.0,95.0,2-95,57.44476485243163,,,mask_ge_0.70_abs_b_gt_40deg,0.7,40.0,abs_b_gt_40deg
SMICA_noSZ,0.2383541476513229,0.2371864423214591,0.0011677053298638,10.30197264102675,10.251502915705938,0.050469725320811,0.9711773457135624,0.9714631986454272,0.8397038777669271,I_STOKES,K_CMB_to_uK,,,TMASK,COM_CMB_IQU-smica_2048_R3.00_full.fits,,Mask ladder bands,mask_sky_fraction_bandlimited,cptg_cmb_mask_ladder_bands,SMICA_noSZ | 2-30 | mask_ge_0.80_no_galactic_cut | no_galactic_cut,True,False,0.050469725320811,0.0011677053298638,,,2.0,30.0,2-30,43.22128539628779,,,mask_ge_0.80_no_galactic_cut,0.8,-1.0,no_galactic_cut
SMICA_noSZ,0.2300945928222627,0.2290589594980136,0.001035633324249,10.865677115517752,10.816771762404771,0.0489053531129801,0.9731677189010488,0.9734120060047832,0.8397038777669271,I_STOKES,K_CMB_to_uK,,,TMASK,COM_CMB_IQU-smica_2048_R3.00_full.fits,,Mask ladder bands,mask_sky_fraction_bandlimited,cptg_cmb_mask_ladder_bands,SMICA_noSZ | 2-40 | mask_ge_0.80_no_galactic_cut | no_galactic_cut,True,False,0.0489053531129801,0.001035633324249,,,2.0,40.0,2-40,47.222653006500586,,,mask_ge_0.80_no_galactic_cut,0.8,-1.0,no_galactic_cut
SMICA_noSZ,0.2101336854936559,0.2093423928535659,0.00079129264009,11.337048799559668,11.29435729460482,0.042691504954849,0.9776725389278874,0.9778422794692786,0.8397038777669271,I_STOKES,K_CMB_to_uK,,,TMASK,COM_CMB_IQU-smica_2048_R3.00_full.fits,,Mask ladder bands,mask_sky_fraction_bandlimited,cptg_cmb_mask_ladder_bands,SMICA_noSZ | 2-64 | mask_ge_0.80_no_galactic_cut | no_galactic_cut,True,False,0.042691504954849,0.00079129264009,,,2.0,64.0,2-64,53.951601205328586,,,mask_ge_0.80_no_galactic_cut,0.8,-1.0,no_galactic_cut
SMICA_noSZ,0.1913102018435095,0.1907794679262851,0.0005307339172243,11.682089115079314,11.649680592911317,0.0324085221679997,0.9815295940340484,0.9816328907790568,0.8397038777669271,I_STOKES,K_CMB_to_uK,,,TMASK,COM_CMB_IQU-smica_2048_R3.00_full.fits,,Mask ladder bands,mask_sky_fraction_bandlimited,cptg_cmb_mask_ladder_bands,SMICA_noSZ | 2-95 | mask_ge_0.80_no_galactic_cut | no_galactic_cut,True,False,0.0324085221679997,0.0005307339172243,,,2.0,95.0,2-95,61.06359724943047,,,mask_ge_0.80_no_galactic_cut,0.8,-1.0,no_galactic_cut
SMICA_noSZ,0.2475868016774872,0.2463395621648151,0.0012472395126721,10.414675220916438,10.3622104111642,0.0524648097522391,0.9688643232716028,0.969182206041525,0.7860755920410156,I_STOKES,K_CMB_to_uK,,,TMASK,COM_CMB_IQU-smica_2048_R3.00_full.fits,,Mask ladder bands,mask_sky_fraction_bandlimited,cptg_cmb_mask_ladder_bands,SMICA_noSZ | 2-30 | mask_ge_0.80_abs_b_gt_10deg | abs_b_gt_10deg,True,False,0.0524648097522391,0.0012472395126721,,,2.0,30.0,2-30,42.06474315413167,,,mask_ge_0.80_abs_b_gt_10deg,0.8,10.0,abs_b_gt_10deg
SMICA_noSZ,0.240483466926404,0.2393832274572251,0.0011002394691788,11.0738087621134,11.023144815730989,0.0506639463824107,0.9706524958519672,0.970924430157214,0.7860755920410156,I_STOKES,K_CMB_to_uK,,,TMASK,COM_CMB_IQU-smica_2048_R3.00_full.fits,,Mask ladder bands,mask_sky_fraction_bandlimited,cptg_cmb_mask_ladder_bands,SMICA_noSZ | 2-40 | mask_ge_0.80_abs_b_gt_10deg | abs_b_gt_10deg,True,False,0.0506639463824107,0.0011002394691788,,,2.0,40.0,2-40,46.04810843608786,,,mask_ge_0.80_abs_b_gt_10deg,0.8,10.0,abs_b_gt_10deg
SMICA_noSZ,0.2210497339460613,0.2202329407296866,0.0008167932163747,11.707727346817713,11.664466528967647,0.043260817850065,0.9752624110686732,0.9754471840871388,0.7860755920410156,I_STOKES,K_CMB_to_uK,,,TMASK,COM_CMB_IQU-smica_2048_R3.00_full.fits,,Mask ladder bands,mask_sky_fraction_bandlimited,cptg_cmb_mask_ladder_bands,SMICA_noSZ | 2-64 | mask_ge_0.80_abs_b_gt_10deg | abs_b_gt_10deg,True,False,0.043260817850065,0.0008167932163747,,,2.0,64.0,2-64,52.96422274669885,,,mask_ge_0.80_abs_b_gt_10deg,0.8,10.0,abs_b_gt_10deg
SMICA_noSZ,0.2015039250921312,0.2009704220462134,0.0005335030459177,12.112419929880383,12.08035101150536,0.0320689183750229,0.9794876711726104,0.9795972742103982,0.7860755920410156,I_STOKES,K_CMB_to_uK,,,TMASK,COM_CMB_IQU-smica_2048_R3.00_full.fits,,Mask ladder bands,mask_sky_fraction_bandlimited,cptg_cmb_mask_ladder_bands,SMICA_noSZ | 2-95 | mask_ge_0.80_abs_b_gt_10deg | abs_b_gt_10deg,True,False,0.0320689183750229,0.0005335030459177,,,2.0,95.0,2-95,60.11009425420556,,,mask_ge_0.80_abs_b_gt_10deg,0.8,10.0,abs_b_gt_10deg
SMICA_noSZ,0.2623388110097541,0.2610300562016738,0.0013087548080803,10.711065069849658,10.657629751393076,0.0534353184565823,0.9649750360370176,0.965329890195247,0.6456820170084635,I_STOKES,K_CMB_to_uK,,,TMASK,COM_CMB_IQU-smica_2048_R3.00_full.fits,,Mask ladder bands,mask_sky_fraction_bandlimited,cptg_cmb_mask_ladder_bands,SMICA_noSZ | 2-30 | mask_ge_0.80_abs_b_gt_20deg | abs_b_gt_20deg,True,False,0.0534353184565823,0.0013087548080803,,,2.0,30.0,2-30,40.82912866999082,,,mask_ge_0.80_abs_b_gt_20deg,0.8,20.0,abs_b_gt_20deg
SMICA_noSZ,0.2523722059539166,0.25121160922693,0.0011605967269865,11.28905416090574,11.237138621076785,0.0519155398289559,0.9676299986280424,0.9679319584307746,0.6456820170084635,I_STOKES,K_CMB_to_uK,,,TMASK,COM_CMB_IQU-smica_2048_R3.00_full.fits,,Mask ladder bands,mask_sky_fraction_bandlimited,cptg_cmb_mask_ladder_bands,SMICA_noSZ | 2-40 | mask_ge_0.80_abs_b_gt_20deg | abs_b_gt_20deg,True,False,0.0519155398289559,0.0011605967269865,,,2.0,40.0,2-40,44.731764808392285,,,mask_ge_0.80_abs_b_gt_20deg,0.8,20.0,abs_b_gt_20deg
SMICA_noSZ,0.2338379007645203,0.2330189428142929,0.0008189579502274,12.158483121647352,12.11590111769237,0.0425820039549815,0.972275501402546,0.9724721014242858,0.6456820170084635,I_STOKES,K_CMB_to_uK,,,TMASK,COM_CMB_IQU-smica_2048_R3.00_full.fits,,Mask ladder bands,mask_sky_fraction_bandlimited,cptg_cmb_mask_ladder_bands,SMICA_noSZ | 2-64 | mask_ge_0.80_abs_b_gt_20deg | abs_b_gt_20deg,True,False,0.0425820039549815,0.0008189579502274,,,2.0,64.0,2-64,51.99534840971395,,,mask_ge_0.80_abs_b_gt_20deg,0.8,20.0,abs_b_gt_20deg
SMICA_noSZ,0.2132176399312766,0.2126957718565403,0.0005218680747362,12.626278981230785,12.595375103366171,0.0309038778646133,0.9770047076777046,0.9771184521992488,0.6456820170084635,I_STOKES,K_CMB_to_uK,,,TMASK,COM_CMB_IQU-smica_2048_R3.00_full.fits,,Mask ladder bands,mask_sky_fraction_bandlimited,cptg_cmb_mask_ladder_bands,SMICA_noSZ | 2-95 | mask_ge_0.80_abs_b_gt_20deg | abs_b_gt_20deg,True,False,0.0309038778646133,0.0005218680747362,,,2.0,95.0,2-95,59.21779729529148,,,mask_ge_0.80_abs_b_gt_20deg,0.8,20.0,abs_b_gt_20deg
SMICA_noSZ,0.2594028570007795,0.258068549538289,0.0013343074624905,10.085397997545291,10.033521075425382,0.0518769221199111,0.9657680005328612,0.9661254166459832,0.4936459859212239,I_STOKES,K_CMB_to_uK,,,TMASK,COM_CMB_IQU-smica_2048_R3.00_full.fits,,Mask ladder bands,mask_sky_fraction_bandlimited,cptg_cmb_mask_ladder_bands,SMICA_noSZ | 2-30 | mask_ge_0.80_abs_b_gt_30deg | abs_b_gt_30deg,True,False,0.0518769221199111,0.0013343074624905,,,2.0,30.0,2-30,38.87928650498628,,,mask_ge_0.80_abs_b_gt_30deg,0.8,30.0,abs_b_gt_30deg
SMICA_noSZ,0.2529234283433794,0.2517691340484802,0.0011542942948991,10.860078090825263,10.810514765416832,0.04956332540843,0.9674859431849248,0.967786970506255,0.4936459859212239,I_STOKES,K_CMB_to_uK,,,TMASK,COM_CMB_IQU-smica_2048_R3.00_full.fits,,Mask ladder bands,mask_sky_fraction_bandlimited,cptg_cmb_mask_ladder_bands,SMICA_noSZ | 2-40 | mask_ge_0.80_abs_b_gt_30deg | abs_b_gt_30deg,True,False,0.04956332540843,0.0011542942948991,,,2.0,40.0,2-40,42.93820529777562,,,mask_ge_0.80_abs_b_gt_30deg,0.8,30.0,abs_b_gt_30deg
SMICA_noSZ,0.2370634295950171,0.2363017439475792,0.0007616856474379,11.956546680474574,11.918130253212905,0.0384164272616711,0.9714940648656718,0.9716796153515974,0.4936459859212239,I_STOKES,K_CMB_to_uK,,,TMASK,COM_CMB_IQU-smica_2048_R3.00_full.fits,,Mask ladder bands,mask_sky_fraction_bandlimited,cptg_cmb_mask_ladder_bands,SMICA_noSZ | 2-64 | mask_ge_0.80_abs_b_gt_30deg | abs_b_gt_30deg,True,False,0.0384164272616711,0.0007616856474379,,,2.0,64.0,2-64,50.4360655749405,,,mask_ge_0.80_abs_b_gt_30deg,0.8,30.0,abs_b_gt_30deg
SMICA_noSZ,0.2174743117476779,0.2170596803919851,0.0004146313556928,12.593969097259793,12.569957735005618,0.0240113622541748,0.9760660102640716,0.9761583007215584,0.4936459859212239,I_STOKES,K_CMB_to_uK,,,TMASK,COM_CMB_IQU-smica_2048_R3.00_full.fits,,Mask ladder bands,mask_sky_fraction_bandlimited,cptg_cmb_mask_ladder_bands,SMICA_noSZ | 2-95 | mask_ge_0.80_abs_b_gt_30deg | abs_b_gt_30deg,True,False,0.0240113622541748,0.0004146313556928,,,2.0,95.0,2-95,57.910145782513375,,,mask_ge_0.80_abs_b_gt_30deg,0.8,30.0,abs_b_gt_30deg
SMICA_noSZ,0.2341341408413906,0.2329355624167856,0.001198578424605,8.947688073973788,8.901883110045757,0.0458049639280311,0.972201678233012,0.9724895757384088,0.3555208841959635,I_STOKES,K_CMB_to_uK,,,TMASK,COM_CMB_IQU-smica_2048_R3.00_full.fits,,Mask ladder bands,mask_sky_fraction_bandlimited,cptg_cmb_mask_ladder_bands,SMICA_noSZ | 2-30 | mask_ge_0.80_abs_b_gt_40deg | abs_b_gt_40deg,True,False,0.0458049639280311,0.001198578424605,,,2.0,30.0,2-30,38.216075800902594,,,mask_ge_0.80_abs_b_gt_40deg,0.8,40.0,abs_b_gt_40deg
SMICA_noSZ,0.2300818017198618,0.2290712271140816,0.0010105746057801,9.682062162652484,9.639536217184297,0.0425259454681903,0.9731703660769904,0.9734087453922444,0.3555208841959635,I_STOKES,K_CMB_to_uK,,,TMASK,COM_CMB_IQU-smica_2048_R3.00_full.fits,,Mask ladder bands,mask_sky_fraction_bandlimited,cptg_cmb_mask_ladder_bands,SMICA_noSZ | 2-40 | mask_ge_0.80_abs_b_gt_40deg | abs_b_gt_40deg,True,False,0.0425259454681903,0.0010105746057801,,,2.0,40.0,2-40,42.08095594818476,,,mask_ge_0.80_abs_b_gt_40deg,0.8,40.0,abs_b_gt_40deg
SMICA_noSZ,0.2208224655518834,0.2202583031270693,0.0005641624248141,11.01844462798887,10.990294446695176,0.0281501812936948,0.9753137059297556,0.9754412690174558,0.3555208841959635,I_STOKES,K_CMB_to_uK,,,TMASK,COM_CMB_IQU-smica_2048_R3.00_full.fits,,Mask ladder bands,mask_sky_fraction_bandlimited,cptg_cmb_mask_ladder_bands,SMICA_noSZ | 2-64 | mask_ge_0.80_abs_b_gt_40deg | abs_b_gt_40deg,True,False,0.0281501812936948,0.0005641624248141,,,2.0,64.0,2-64,49.89729917402822,,,mask_ge_0.80_abs_b_gt_40deg,0.8,40.0,abs_b_gt_40deg
SMICA_noSZ,0.2031186355490902,0.2028958029859576,0.0002228325631326,11.666076432589051,11.653278090840905,0.012798341748148,0.9791540858058824,0.9792002845175202,0.3555208841959635,I_STOKES,K_CMB_to_uK,,,TMASK,COM_CMB_IQU-smica_2048_R3.00_full.fits,,Mask ladder bands,mask_sky_fraction_bandlimited,cptg_cmb_mask_ladder_bands,SMICA_noSZ | 2-95 | mask_ge_0.80_abs_b_gt_40deg | abs_b_gt_40deg,True,False,0.012798341748148,0.0002228325631326,,,2.0,95.0,2-95,57.43479125414647,,,mask_ge_0.80_abs_b_gt_40deg,0.8,40.0,abs_b_gt_40deg
SMICA_noSZ,0.2381725642369162,0.2370040296835613,0.0011685345533549,10.286940633310278,10.236470313116822,0.0504703201934564,0.9712218748047072,0.971507698868972,0.8384526570638021,I_STOKES,K_CMB_to_uK,,,TMASK,COM_CMB_IQU-smica_2048_R3.00_full.fits,,Mask ladder bands,mask_sky_fraction_bandlimited,cptg_cmb_mask_ladder_bands,SMICA_noSZ | 2-30 | mask_ge_0.90_no_galactic_cut | no_galactic_cut,True,False,0.0504703201934564,0.0011685345533549,,,2.0,30.0,2-30,43.19112348758021,,,mask_ge_0.90_no_galactic_cut,0.9,-1.0,no_galactic_cut
SMICA_noSZ,0.2298988369833577,0.2288624259179379,0.0010364110654197,10.848979741177274,10.800071261257107,0.0489084799201666,0.9732139730583288,0.9734582232368116,0.8384526570638021,I_STOKES,K_CMB_to_uK,,,TMASK,COM_CMB_IQU-smica_2048_R3.00_full.fits,,Mask ladder bands,mask_sky_fraction_bandlimited,cptg_cmb_mask_ladder_bands,SMICA_noSZ | 2-40 | mask_ge_0.90_no_galactic_cut | no_galactic_cut,True,False,0.0489084799201666,0.0010364110654197,,,2.0,40.0,2-40,47.1902332501257,,,mask_ge_0.90_no_galactic_cut,0.9,-1.0,no_galactic_cut
SMICA_noSZ,0.2099986636783329,0.2092072301594372,0.0007914335188957,11.322894359890263,11.280221144878482,0.0426732150117832,0.9777015433416912,0.9778711997777808,0.8384526570638021,I_STOKES,K_CMB_to_uK,,,TMASK,COM_CMB_IQU-smica_2048_R3.00_full.fits,,Mask ladder bands,mask_sky_fraction_bandlimited,cptg_cmb_mask_ladder_bands,SMICA_noSZ | 2-64 | mask_ge_0.90_no_galactic_cut | no_galactic_cut,True,False,0.0426732150117832,0.0007914335188957,,,2.0,64.0,2-64,53.91888768032445,,,mask_ge_0.90_no_galactic_cut,0.9,-1.0,no_galactic_cut
SMICA_noSZ,0.1912006028348229,0.1906707991755219,0.000529803659301,11.670172648945655,11.637835406895071,0.0323372420505823,0.9815509488905012,0.9816540034499672,0.8384526570638021,I_STOKES,K_CMB_to_uK,,,TMASK,COM_CMB_IQU-smica_2048_R3.00_full.fits,,Mask ladder bands,mask_sky_fraction_bandlimited,cptg_cmb_mask_ladder_bands,SMICA_noSZ | 2-95 | mask_ge_0.90_no_galactic_cut | no_galactic_cut,True,False,0.0323372420505823,0.000529803659301,,,2.0,95.0,2-95,61.03627538783152,,,mask_ge_0.90_no_galactic_cut,0.9,-1.0,no_galactic_cut
SMICA_noSZ,0.2474466003531051,0.2461986142807652,0.0012479860723399,10.405068696110552,10.352591188656596,0.0524775074539558,0.9689001280443228,0.9692180084287888,0.7853101094563802,I_STOKES,K_CMB_to_uK,,,TMASK,COM_CMB_IQU-smica_2048_R3.00_full.fits,,Mask ladder bands,mask_sky_fraction_bandlimited,cptg_cmb_mask_ladder_bands,SMICA_noSZ | 2-30 | mask_ge_0.90_abs_b_gt_10deg | abs_b_gt_10deg,True,False,0.0524775074539558,0.0012479860723399,,,2.0,30.0,2-30,42.04975409345923,,,mask_ge_0.90_abs_b_gt_10deg,0.9,10.0,abs_b_gt_10deg
SMICA_noSZ,0.2402987022683704,0.2391975685642935,0.0011011337040769,11.06091175047367,11.010226737981736,0.0506850124919324,0.9706982399100496,0.970970172469626,0.7853101094563802,I_STOKES,K_CMB_to_uK,,,TMASK,COM_CMB_IQU-smica_2048_R3.00_full.fits,,Mask ladder bands,mask_sky_fraction_bandlimited,cptg_cmb_mask_ladder_bands,SMICA_noSZ | 2-40 | mask_ge_0.90_abs_b_gt_10deg | abs_b_gt_10deg,True,False,0.0506850124919324,0.0011011337040769,,,2.0,40.0,2-40,46.02984388205567,,,mask_ge_0.90_abs_b_gt_10deg,0.9,10.0,abs_b_gt_10deg
SMICA_noSZ,0.2209109961150114,0.2200937933338332,0.0008172027811782,11.696099869330729,11.65283318949022,0.0432666798405083,0.9752938402331284,0.9754785835860348,0.7853101094563802,I_STOKES,K_CMB_to_uK,,,TMASK,COM_CMB_IQU-smica_2048_R3.00_full.fits,,Mask ladder bands,mask_sky_fraction_bandlimited,cptg_cmb_mask_ladder_bands,SMICA_noSZ | 2-64 | mask_ge_0.90_abs_b_gt_10deg | abs_b_gt_10deg,True,False,0.0432666798405083,0.0008172027811782,,,2.0,64.0,2-64,52.94485143347714,,,mask_ge_0.90_abs_b_gt_10deg,0.9,10.0,abs_b_gt_10deg
SMICA_noSZ,0.2013874608845357,0.2008543703909771,0.0005330904935586,12.102586577477158,12.070549956013313,0.0320366214638472,0.9795116228045204,0.9796210751525088,0.7853101094563802,I_STOKES,K_CMB_to_uK,,,TMASK,COM_CMB_IQU-smica_2048_R3.00_full.fits,,Mask ladder bands,mask_sky_fraction_bandlimited,cptg_cmb_mask_ladder_bands,SMICA_noSZ | 2-95 | mask_ge_0.90_abs_b_gt_10deg | abs_b_gt_10deg,True,False,0.0320366214638472,0.0005330904935586,,,2.0,95.0,2-95,60.09602844347942,,,mask_ge_0.90_abs_b_gt_10deg,0.9,10.0,abs_b_gt_10deg
SMICA_noSZ,0.2623753123473296,0.2610664732217336,0.0013088391255959,10.709153551982752,10.65573176071188,0.0534217912708747,0.96496510098794,0.9653200311982668,0.6452649434407552,I_STOKES,K_CMB_to_uK,,,TMASK,COM_CMB_IQU-smica_2048_R3.00_full.fits,,Mask ladder bands,mask_sky_fraction_bandlimited,cptg_cmb_mask_ladder_bands,SMICA_noSZ | 2-30 | mask_ge_0.90_abs_b_gt_20deg | abs_b_gt_20deg,True,False,0.0534217912708747,0.0013088391255959,,,2.0,30.0,2-30,40.81616313735376,,,mask_ge_0.90_abs_b_gt_20deg,0.9,20.0,abs_b_gt_20deg
SMICA_noSZ,0.2523810445951534,0.2512201990992214,0.001160845495932,11.285524391536663,11.233615777796828,0.0519086137398367,0.967627685859108,0.967929721616797,0.6452649434407552,I_STOKES,K_CMB_to_uK,,,TMASK,COM_CMB_IQU-smica_2048_R3.00_full.fits,,Mask ladder bands,mask_sky_fraction_bandlimited,cptg_cmb_mask_ladder_bands,SMICA_noSZ | 2-40 | mask_ge_0.90_abs_b_gt_20deg | abs_b_gt_20deg,True,False,0.0519086137398367,0.001160845495932,,,2.0,40.0,2-40,44.716212382906456,,,mask_ge_0.90_abs_b_gt_20deg,0.9,20.0,abs_b_gt_20deg
SMICA_noSZ,0.2338565299602293,0.233037496833243,0.0008190331269863,12.155489279655717,12.112917244585931,0.0425720350697833,0.9722710173279198,0.972467651983828,0.6452649434407552,I_STOKES,K_CMB_to_uK,,,TMASK,COM_CMB_IQU-smica_2048_R3.00_full.fits,,Mask ladder bands,mask_sky_fraction_bandlimited,cptg_cmb_mask_ladder_bands,SMICA_noSZ | 2-64 | mask_ge_0.90_abs_b_gt_20deg | abs_b_gt_20deg,True,False,0.0425720350697833,0.0008190331269863,,,2.0,64.0,2-64,51.97840437349743,,,mask_ge_0.90_abs_b_gt_20deg,0.9,20.0,abs_b_gt_20deg
SMICA_noSZ,0.2132360762400197,0.2127146392518231,0.0005214369881965,12.624679129293188,12.593807361353146,0.0308717679400416,0.9770006845192392,0.977114345507246,0.6452649434407552,I_STOKES,K_CMB_to_uK,,,TMASK,COM_CMB_IQU-smica_2048_R3.00_full.fits,,Mask ladder bands,mask_sky_fraction_bandlimited,cptg_cmb_mask_ladder_bands,SMICA_noSZ | 2-95 | mask_ge_0.90_abs_b_gt_20deg | abs_b_gt_20deg,True,False,0.0308717679400416,0.0005214369881965,,,2.0,95.0,2-95,59.2051746210279,,,mask_ge_0.90_abs_b_gt_20deg,0.9,20.0,abs_b_gt_20deg
