component,ell_min,ell_max,ell_band,mask_label,mask_threshold,galactic_cut_deg,galactic_cut_label,cptg_residual_fraction,planck_residual_fraction,cptg_minus_planck_residual_fraction,cptg_residual_rms_uK,planck_residual_rms_uK,cptg_minus_planck_residual_rms_uK,cptg_corr,planck_corr,observed_band_rms_uK,valid_sky_fraction,temperature_field,temperature_unit_inference,mask_field,mask_source_used
NILC,2,30,2-30,mask_ge_0.80_abs_b_gt_40deg,0.8,40.0,abs_b_gt_40deg,0.22840729420643563,0.2272273168058546,0.0011799774005810393,8.861306494014743,8.81552800240007,0.045778491614672845,0.9735648884310484,0.97384097580279,38.79607490120631,0.3577728271484375,I_STOKES,K_CMB_to_uK,TMASK,COM_CMB_IQU-nilc_2048_R3.00_full.fits
NILC,2,40,2-40,mask_ge_0.80_abs_b_gt_40deg,0.8,40.0,abs_b_gt_40deg,0.22337144917592844,0.22236512503157063,0.0010063241443578064,9.511511336502927,9.468660454966509,0.042850881536418584,0.9747331903673716,0.974963256490204,42.58158941795473,0.3577728271484375,I_STOKES,K_CMB_to_uK,TMASK,COM_CMB_IQU-nilc_2048_R3.00_full.fits
NILC,2,64,2-64,mask_ge_0.80_abs_b_gt_40deg,0.8,40.0,abs_b_gt_40deg,0.21388539794770672,0.2133093114890379,0.0005760864586688286,10.750497326128214,10.721541558259235,0.02895576786897891,0.9768586521792135,0.9769846101938073,50.26288577566489,0.3577728271484375,I_STOKES,K_CMB_to_uK,TMASK,COM_CMB_IQU-nilc_2048_R3.00_full.fits
NILC,2,95,2-95,mask_ge_0.80_abs_b_gt_40deg,0.8,40.0,abs_b_gt_40deg,0.1967512395371406,0.19651300654587225,0.00023823299126835007,11.361327577795258,11.347570901801728,0.013756675993530365,0.9804534254537469,0.9805012024851963,57.74463024742768,0.3577728271484375,I_STOKES,K_CMB_to_uK,TMASK,COM_CMB_IQU-nilc_2048_R3.00_full.fits
NILC,2,30,2-30,mask_ge_0.90_no_galactic_cut,0.9,-1.0,no_galactic_cut,0.24545751950566347,0.2442227336264821,0.0012347858791813549,10.527216377103178,10.474258707866918,0.05295766923626033,0.9694073074683796,0.969719123675113,42.88813965978452,0.7835426330566406,I_STOKES,K_CMB_to_uK,TMASK,COM_CMB_IQU-nilc_2048_R3.00_full.fits
NILC,2,40,2-40,mask_ge_0.90_no_galactic_cut,0.9,-1.0,no_galactic_cut,0.2369104448133015,0.23581174986518635,0.0010986949481151531,11.08216437629453,11.03076977432157,0.05139460197296053,0.9715314183647737,0.9717986806391739,46.7778631922619,0.7835426330566406,I_STOKES,K_CMB_to_uK,TMASK,COM_CMB_IQU-nilc_2048_R3.00_full.fits
NILC,2,64,2-64,mask_ge_0.90_no_galactic_cut,0.9,-1.0,no_galactic_cut,0.2163010057642826,0.21545806784817642,0.000842937916106179,11.575288913125284,11.53017932207054,0.04510959105474477,0.9763266770913451,0.9765130450890799,53.514725334840264,0.7835426330566406,I_STOKES,K_CMB_to_uK,TMASK,COM_CMB_IQU-nilc_2048_R3.00_full.fits
NILC,2,95,2-95,mask_ge_0.90_no_galactic_cut,0.9,-1.0,no_galactic_cut,0.19702366862977025,0.19645659008597244,0.000567078543797811,11.948501855073978,11.914111372551428,0.03439048252255006,0.9803987256688741,0.9805125167881934,60.64500746621749,0.7835426330566406,I_STOKES,K_CMB_to_uK,TMASK,COM_CMB_IQU-nilc_2048_R3.00_full.fits
NILC,2,30,2-30,mask_ge_0.90_abs_b_gt_10deg,0.9,10.0,abs_b_gt_10deg,0.25166133930993184,0.2503707200388003,0.0012906192711315545,10.641268884206653,10.586696232209691,0.054572651996961596,0.9678153529604957,0.9681500347612677,42.284082701719505,0.7677357991536459,I_STOKES,K_CMB_to_uK,TMASK,COM_CMB_IQU-nilc_2048_R3.00_full.fits
NILC,2,40,2-40,mask_ge_0.90_abs_b_gt_10deg,0.9,10.0,abs_b_gt_10deg,0.2435039282621826,0.2423575830707973,0.0011463451913852896,11.250400611607647,11.197437019872945,0.05296359173470222,0.9698998717239589,0.9701869546066333,46.20213189946674,0.7677357991536459,I_STOKES,K_CMB_to_uK,TMASK,COM_CMB_IQU-nilc_2048_R3.00_full.fits
NILC,2,64,2-64,mask_ge_0.90_abs_b_gt_10deg,0.9,10.0,abs_b_gt_10deg,0.22303102032980207,0.22216194908095327,0.0008690712488488017,11.829475895227915,11.783380704638327,0.04609519058958789,0.974811339693421,0.9750097704787619,53.03959905548271,0.7677357991536459,I_STOKES,K_CMB_to_uK,TMASK,COM_CMB_IQU-nilc_2048_R3.00_full.fits
NILC,2,95,2-95,mask_ge_0.90_abs_b_gt_10deg,0.9,10.0,abs_b_gt_10deg,0.2031439305612754,0.20256358132875046,0.0005803492325249238,12.22486691481633,12.18994245454754,0.03492446026879037,0.9791488857352124,0.9792691113769522,60.17835177767655,0.7677357991536459,I_STOKES,K_CMB_to_uK,TMASK,COM_CMB_IQU-nilc_2048_R3.00_full.fits
NILC,2,30,2-30,mask_ge_0.90_abs_b_gt_20deg,0.9,20.0,abs_b_gt_20deg,0.2670273537701874,0.26568953809586354,0.001337815674323839,10.994741353357666,10.939657343760965,0.05508400959670112,0.9636888047623934,0.964058500418941,41.17458828888409,0.6435038248697916,I_STOKES,K_CMB_to_uK,TMASK,COM_CMB_IQU-nilc_2048_R3.00_full.fits
NILC,2,40,2-40,mask_ge_0.90_abs_b_gt_20deg,0.9,20.0,abs_b_gt_20deg,0.25639705970266174,0.2552025683030869,0.0011944913995748374,11.539282118561447,11.485523416086956,0.053758702474491216,0.9665714889866786,0.9668875558453461,45.00551656849461,0.6435038248697916,I_STOKES,K_CMB_to_uK,TMASK,COM_CMB_IQU-nilc_2048_R3.00_full.fits
NILC,2,64,2-64,mask_ge_0.90_abs_b_gt_20deg,0.9,20.0,abs_b_gt_20deg,0.23624455867031083,0.23537507438227767,0.0008694842880331566,12.31201786334384,12.266704201321678,0.045313662022161694,0.9716935882018516,0.9719045713417394,52.11556165628253,0.6435038248697916,I_STOKES,K_CMB_to_uK,TMASK,COM_CMB_IQU-nilc_2048_R3.00_full.fits
NILC,2,95,2-95,mask_ge_0.90_abs_b_gt_20deg,0.9,20.0,abs_b_gt_20deg,0.21543116781867297,0.21486209433364803,0.0005690734850249402,12.776038765370421,12.742290144042133,0.0337486213282876,0.976519018916048,0.976644389163242,59.30450498288126,0.6435038248697916,I_STOKES,K_CMB_to_uK,TMASK,COM_CMB_IQU-nilc_2048_R3.00_full.fits
NILC,2,30,2-30,mask_ge_0.90_abs_b_gt_30deg,0.9,30.0,abs_b_gt_30deg,0.25971559818092654,0.25836632849771207,0.0013492696832144713,10.237886792756367,10.184699112207333,0.053187680549033445,0.965684822917584,0.9660466945174904,39.4196069256661,0.4961077372233073,I_STOKES,K_CMB_to_uK,TMASK,COM_CMB_IQU-nilc_2048_R3.00_full.fits
NILC,2,40,2-40,mask_ge_0.90_abs_b_gt_30deg,0.9,30.0,abs_b_gt_30deg,0.25233699002536614,0.25116110388425356,0.001175886141112581,10.967211665372556,10.916104642963104,0.051107022409452085,0.9676393125571038,0.9679451934567063,43.46256038113983,0.4961077372233073,I_STOKES,K_CMB_to_uK,TMASK,COM_CMB_IQU-nilc_2048_R3.00_full.fits
NILC,2,64,2-64,mask_ge_0.90_abs_b_gt_30deg,0.9,30.0,abs_b_gt_30deg,0.23534943446071346,0.23455016434487794,0.0007992701158355264,11.964034266717062,11.923403214952987,0.04063105176407511,0.9719107917865119,0.9721039884091693,50.835194459386734,0.4961077372233073,I_STOKES,K_CMB_to_uK,TMASK,COM_CMB_IQU-nilc_2048_R3.00_full.fits
NILC,2,95,2-95,mask_ge_0.90_abs_b_gt_30deg,0.9,30.0,abs_b_gt_30deg,0.21548195163281852,0.2150213195926672,0.0004606320401513153,12.549388742141202,12.522562130932506,0.026826611208695894,0.9765078146845891,0.9766093465711588,58.23870002590924,0.4961077372233073,I_STOKES,K_CMB_to_uK,TMASK,COM_CMB_IQU-nilc_2048_R3.00_full.fits
NILC,2,30,2-30,mask_ge_0.90_abs_b_gt_40deg,0.9,40.0,abs_b_gt_40deg,0.22839433496614991,0.22721439928163606,0.0011799356845138553,8.860607979727634,8.814832117803045,0.04577586192458938,0.9735679335371021,0.9738439945604658,38.795217845665285,0.3577562967936198,I_STOKES,K_CMB_to_uK,TMASK,COM_CMB_IQU-nilc_2048_R3.00_full.fits
NILC,2,40,2-40,mask_ge_0.90_abs_b_gt_40deg,0.9,40.0,abs_b_gt_40deg,0.22336281582422995,0.22235658078732629,0.0010062350369036688,9.51108381056907,9.468236993233758,0.04284681733531315,0.9747351702620495,0.9749652066706603,42.58132122606115,0.3577562967936198,I_STOKES,K_CMB_to_uK,TMASK,COM_CMB_IQU-nilc_2048_R3.00_full.fits
NILC,2,64,2-64,mask_ge_0.90_abs_b_gt_40deg,0.9,40.0,abs_b_gt_40deg,0.213868312034105,0.21329220489170958,0.0005761071423954212,10.749331770380321,10.720375789244104,0.028955981136217446,0.9768623945566598,0.9769883465213665,50.261451395689484,0.3577562967936198,I_STOKES,K_CMB_to_uK,TMASK,COM_CMB_IQU-nilc_2048_R3.00_full.fits
NILC,2,95,2-95,mask_ge_0.90_abs_b_gt_40deg,0.9,40.0,abs_b_gt_40deg,0.19673190309032043,0.19649348410500006,0.0002384189853203711,11.359600675464671,11.345833998966627,0.01376667649804375,0.9804573061964317,0.9805051156124106,57.7415279221359,0.3577562967936198,I_STOKES,K_CMB_to_uK,TMASK,COM_CMB_IQU-nilc_2048_R3.00_full.fits
NILC,2,30,2-30,mask_ge_0.95_no_galactic_cut,0.95,-1.0,no_galactic_cut,0.2455672889672833,0.24433170338011032,0.0012355855871729882,10.527203825312425,10.474235608843165,0.0529682164692602,0.9693795062458186,0.969691672678024,42.868917393614886,0.7829602559407552,I_STOKES,K_CMB_to_uK,TMASK,COM_CMB_IQU-nilc_2048_R3.00_full.fits
NILC,2,40,2-40,mask_ge_0.95_no_galactic_cut,0.95,-1.0,no_galactic_cut,0.23700850037865326,0.2359090748044346,0.0010994255742186598,11.081832567758388,11.030426605040859,0.05140596271752962,0.9715075010314755,0.9717750581231188,46.75711018825762,0.7829602559407552,I_STOKES,K_CMB_to_uK,TMASK,COM_CMB_IQU-nilc_2048_R3.00_full.fits
NILC,2,64,2-64,mask_ge_0.95_no_galactic_cut,0.95,-1.0,no_galactic_cut,0.21637573633492801,0.2155322031471979,0.0008435331877301167,11.574818234701105,11.529694213457795,0.04512402124331061,0.9763101164844015,0.9764966835514487,53.494067453036614,0.7829602559407552,I_STOKES,K_CMB_to_uK,TMASK,COM_CMB_IQU-nilc_2048_R3.00_full.fits
NILC,2,95,2-95,mask_ge_0.95_no_galactic_cut,0.95,-1.0,no_galactic_cut,0.19710297952721337,0.19653616127542498,0.0005668182517883924,11.949895281045865,11.915530408589325,0.03436487245654085,0.9803827837499987,0.9804965704154539,60.6276744761029,0.7829602559407552,I_STOKES,K_CMB_to_uK,TMASK,COM_CMB_IQU-nilc_2048_R3.00_full.fits
NILC,2,30,2-30,mask_ge_0.95_abs_b_gt_10deg,0.95,10.0,abs_b_gt_10deg,0.2517637920958045,0.25047262317833274,0.0012911689174717744,10.641792012688981,10.587215653798761,0.05457635889021972,0.96778870605703,0.9681236758583277,42.26895346666618,0.7673136393229166,I_STOKES,K_CMB_to_uK,TMASK,COM_CMB_IQU-nilc_2048_R3.00_full.fits
NILC,2,40,2-40,mask_ge_0.95_abs_b_gt_10deg,0.95,10.0,abs_b_gt_10deg,0.2435881275053833,0.24244125739088143,0.0011468701145018745,11.250512446814009,11.1975423918683,0.05297005494570861,0.9698787267600951,0.9701660465843432,46.18662067824045,0.7673136393229166,I_STOKES,K_CMB_to_uK,TMASK,COM_CMB_IQU-nilc_2048_R3.00_full.fits
NILC,2,64,2-64,mask_ge_0.95_abs_b_gt_10deg,0.95,10.0,abs_b_gt_10deg,0.22310365466117912,0.22223419529533606,0.0008694593658430672,11.82989796966622,11.783795562234506,0.046102407431714454,0.9747947177152178,0.9749933050985242,53.02422314700283,0.7673136393229166,I_STOKES,K_CMB_to_uK,TMASK,COM_CMB_IQU-nilc_2048_R3.00_full.fits
NILC,2,95,2-95,mask_ge_0.95_abs_b_gt_10deg,0.95,10.0,abs_b_gt_10deg,0.20322091647379445,0.20264079786876135,0.0005801186050330975,12.227003365362837,12.192099910250409,0.03490345511242765,0.9791329101328087,0.9792531356376148,60.166067437942694,0.7673136393229166,I_STOKES,K_CMB_to_uK,TMASK,COM_CMB_IQU-nilc_2048_R3.00_full.fits
NILC,2,30,2-30,mask_ge_0.95_abs_b_gt_20deg,0.95,20.0,abs_b_gt_20deg,0.2671610641706795,0.26582297410151734,0.0013380900691621345,10.996788053604877,10.941710069345131,0.055077984259746415,0.9636517349318371,0.9640217061243607,41.1616419022026,0.6433054606119791,I_STOKES,K_CMB_to_uK,TMASK,COM_CMB_IQU-nilc_2048_R3.00_full.fits
NILC,2,40,2-40,mask_ge_0.95_abs_b_gt_20deg,0.95,20.0,abs_b_gt_20deg,0.2565293066477377,0.25533461888390163,0.0011946877638360776,11.54197737208675,11.488224998460918,0.05375237362583185,0.9665363907587066,0.9668526844075752,44.99282176728457,0.6433054606119791,I_STOKES,K_CMB_to_uK,TMASK,COM_CMB_IQU-nilc_2048_R3.00_full.fits
NILC,2,64,2-64,mask_ge_0.95_abs_b_gt_20deg,0.95,20.0,abs_b_gt_20deg,0.23635591579801424,0.23548619971192908,0.0008697160860851594,12.314537197706448,12.269223539880798,0.04531365782565011,0.9716665010830401,0.971877645940485,52.10166691249752,0.6433054606119791,I_STOKES,K_CMB_to_uK,TMASK,COM_CMB_IQU-nilc_2048_R3.00_full.fits
NILC,2,95,2-95,mask_ge_0.95_abs_b_gt_20deg,0.95,20.0,abs_b_gt_20deg,0.21554088982008582,0.2149719354431916,0.0005689543768942207,12.77980107294569,12.746066760340971,0.03373431260471804,0.9764948048033719,0.9766202158848534,59.29177096565353,0.6433054606119791,I_STOKES,K_CMB_to_uK,TMASK,COM_CMB_IQU-nilc_2048_R3.00_full.fits
NILC,2,30,2-30,mask_ge_0.95_abs_b_gt_30deg,0.95,30.0,abs_b_gt_30deg,0.25979841027760725,0.2584492085392736,0.0013492017383336385,10.239773512752667,10.186595665325555,0.0531778474271114,0.9656625404619691,0.9660245179656985,39.41430396672162,0.4960072835286458,I_STOKES,K_CMB_to_uK,TMASK,COM_CMB_IQU-nilc_2048_R3.00_full.fits
NILC,2,40,2-40,mask_ge_0.95_abs_b_gt_30deg,0.95,30.0,abs_b_gt_30deg,0.25239955068047687,0.2512236252586684,0.0011759254218084436,10.968400928354296,10.91729932594072,0.051101602413575975,0.9676229920500651,0.9679289643413919,43.45649942237676,0.4960072835286458,I_STOKES,K_CMB_to_uK,TMASK,COM_CMB_IQU-nilc_2048_R3.00_full.fits
NILC,2,64,2-64,mask_ge_0.95_abs_b_gt_30deg,0.95,30.0,abs_b_gt_30deg,0.2354024483457854,0.23460318092448432,0.0007992674213010698,11.965423138142032,11.924796657986011,0.040626480156021216,0.9718979496479557,0.9720911917833721,50.82964609002657,0.4960072835286458,I_STOKES,K_CMB_to_uK,TMASK,COM_CMB_IQU-nilc_2048_R3.00_full.fits
NILC,2,95,2-95,mask_ge_0.95_abs_b_gt_30deg,0.95,30.0,abs_b_gt_30deg,0.21552775737258079,0.21506704410391816,0.0004607132686626214,12.55058592397428,12.523757725438953,0.02682819853532692,0.9764977051028979,0.9765992775368026,58.2318773088619,0.4960072835286458,I_STOKES,K_CMB_to_uK,TMASK,COM_CMB_IQU-nilc_2048_R3.00_full.fits
NILC,2,30,2-30,mask_ge_0.95_abs_b_gt_40deg,0.95,40.0,abs_b_gt_40deg,0.22838374346853202,0.2272038948890428,0.0011798485794892177,8.860053311436728,8.81428157149177,0.04577173994495709,0.9735704203360899,0.9738464474771819,38.79458834011763,0.3577435811360677,I_STOKES,K_CMB_to_uK,TMASK,COM_CMB_IQU-nilc_2048_R3.00_full.fits
NILC,2,40,2-40,mask_ge_0.95_abs_b_gt_40deg,0.95,40.0,abs_b_gt_40deg,0.22334976742375295,0.22234358723956574,0.0010061801841872164,9.510350488140855,9.467506807056166,0.04284368108468861,0.9747381617195148,0.9749681714328988,42.58052559373044,0.3577435811360677,I_STOKES,K_CMB_to_uK,TMASK,COM_CMB_IQU-nilc_2048_R3.00_full.fits
NILC,2,64,2-64,mask_ge_0.95_abs_b_gt_40deg,0.95,40.0,abs_b_gt_40deg,0.213855947178005,0.21327991110025796,0.000576036077747033,10.748536316244039,10.719584375543613,0.028951940700425283,0.9768651021129262,0.9769910309207164,50.26063786431618,0.3577435811360677,I_STOKES,K_CMB_to_uK,TMASK,COM_CMB_IQU-nilc_2048_R3.00_full.fits
NILC,2,95,2-95,mask_ge_0.95_abs_b_gt_40deg,0.95,40.0,abs_b_gt_40deg,0.1967198507551709,0.1964814899169315,0.00023836083823938758,11.358715970045052,11.344952879794885,0.01376309025016731,0.9804597248739606,0.9805075195884143,57.740568257047045,0.3577435811360677,I_STOKES,K_CMB_to_uK,TMASK,COM_CMB_IQU-nilc_2048_R3.00_full.fits
NILC,2,30,2-30,mask_ge_0.99_no_galactic_cut,0.99,-1.0,no_galactic_cut,0.24583599594807107,0.24459892372750172,0.0012370722205693463,10.530298999818863,10.477309443441134,0.052989556377728064,0.969311389271251,0.9696242951406423,42.834650634495446,0.7820383707682291,I_STOKES,K_CMB_to_uK,TMASK,COM_CMB_IQU-nilc_2048_R3.00_full.fits
NILC,2,40,2-40,mask_ge_0.99_no_galactic_cut,0.99,-1.0,no_galactic_cut,0.2372815120242765,0.23618101545003473,0.0011004965742417716,11.086902686372484,11.035482336252427,0.051420350120057634,0.9714408468455349,0.9717089915904217,46.7246798614389,0.7820383707682291,I_STOKES,K_CMB_to_uK,TMASK,COM_CMB_IQU-nilc_2048_R3.00_full.fits
NILC,2,64,2-64,mask_ge_0.99_no_galactic_cut,0.99,-1.0,no_galactic_cut,0.2166253369253801,0.21578165937879037,0.0008436775465897328,11.58286807811124,11.537756985100085,0.04511109301115468,0.9762547625970948,0.9764415877867593,53.469590595956625,0.7820383707682291,I_STOKES,K_CMB_to_uK,TMASK,COM_CMB_IQU-nilc_2048_R3.00_full.fits
NILC,2,95,2-95,mask_ge_0.99_no_galactic_cut,0.99,-1.0,no_galactic_cut,0.19734989007545592,0.19678412814127805,0.0005657619341778719,11.961426561946423,11.927135588565967,0.034290973380455725,0.9803331108495631,0.9804468340123969,60.61025196098676,0.7820383707682291,I_STOKES,K_CMB_to_uK,TMASK,COM_CMB_IQU-nilc_2048_R3.00_full.fits
NILC,2,30,2-30,mask_ge_0.99_abs_b_gt_10deg,0.99,10.0,abs_b_gt_10deg,0.25179724570924567,0.25050526422942326,0.0012919814798224016,10.637921868305439,10.583338276658376,0.054583591647062946,0.9677800021883528,0.9681152298788462,42.24796755953883,0.7666524251302084,I_STOKES,K_CMB_to_uK,TMASK,COM_CMB_IQU-nilc_2048_R3.00_full.fits
NILC,2,40,2-40,mask_ge_0.99_abs_b_gt_10deg,0.99,10.0,abs_b_gt_10deg,0.24362017414471132,0.24247270380861166,0.0011474703360996596,11.247153780658007,11.194178794599626,0.05297498605838058,0.9698706757164303,0.9701581858408385,46.16675864445099,0.7666524251302084,I_STOKES,K_CMB_to_uK,TMASK,COM_CMB_IQU-nilc_2048_R3.00_full.fits
NILC,2,64,2-64,mask_ge_0.99_abs_b_gt_10deg,0.99,10.0,abs_b_gt_10deg,0.22314634533296354,0.22227688207103327,0.00086946326193027,11.828733426001985,11.782644169493082,0.046089256508903276,0.9747849458007347,0.9749835741344638,53.00886020943775,0.7666524251302084,I_STOKES,K_CMB_to_uK,TMASK,COM_CMB_IQU-nilc_2048_R3.00_full.fits
NILC,2,95,2-95,mask_ge_0.99_abs_b_gt_10deg,0.99,10.0,abs_b_gt_10deg,0.20327678317366094,0.20269772711369838,0.0005790560599625572,12.22862574515771,12.19379117264926,0.034834572508451345,0.9791213132941631,0.9792413533781622,60.15751309243565,0.7666524251302084,I_STOKES,K_CMB_to_uK,TMASK,COM_CMB_IQU-nilc_2048_R3.00_full.fits
NILC,2,30,2-30,mask_ge_0.99_abs_b_gt_20deg,0.99,20.0,abs_b_gt_20deg,0.26739096065483703,0.2660521226725309,0.001338837982306107,11.001016939690583,10.945934377113371,0.055082562577212,0.9635879563951433,0.9639584777427217,41.14206745339945,0.6430040995279948,I_STOKES,K_CMB_to_uK,TMASK,COM_CMB_IQU-nilc_2048_R3.00_full.fits
NILC,2,40,2-40,mask_ge_0.99_abs_b_gt_20deg,0.99,20.0,abs_b_gt_20deg,0.25675990466859216,0.25556470990097985,0.0011951947676123176,11.54778862576681,11.494034685638095,0.05375394012871482,0.966475150680869,0.966791883411962,44.975046398587395,0.6430040995279948,I_STOKES,K_CMB_to_uK,TMASK,COM_CMB_IQU-nilc_2048_R3.00_full.fits
NILC,2,64,2-64,mask_ge_0.99_abs_b_gt_20deg,0.99,20.0,abs_b_gt_20deg,0.2365757920323426,0.2357059212378173,0.0008698707945253015,12.322325955068408,12.277017720540888,0.04530823452751953,0.9716129874754701,0.971824378277063,52.08616591415154,0.6430040995279948,I_STOKES,K_CMB_to_uK,TMASK,COM_CMB_IQU-nilc_2048_R3.00_full.fits
NILC,2,95,2-95,mask_ge_0.99_abs_b_gt_20deg,0.99,20.0,abs_b_gt_20deg,0.21575388000775647,0.21518549361612008,0.000568386391636394,12.790197923349526,12.756503166871884,0.033694756477641974,0.9764477669949684,0.9765731830532027,59.28142716548,0.6430040995279948,I_STOKES,K_CMB_to_uK,TMASK,COM_CMB_IQU-nilc_2048_R3.00_full.fits
NILC,2,30,2-30,mask_ge_0.99_abs_b_gt_30deg,0.99,30.0,abs_b_gt_30deg,0.25980929017709425,0.25846024714525345,0.001349043031840802,10.238054275543744,10.18489383709054,0.053160438453204506,0.9656596130952374,0.9660215644309169,39.40603612967482,0.49588902791341144,I_STOKES,K_CMB_to_uK,TMASK,COM_CMB_IQU-nilc_2048_R3.00_full.fits
NILC,2,40,2-40,mask_ge_0.99_abs_b_gt_30deg,0.99,30.0,abs_b_gt_30deg,0.25241012923775297,0.25123438087612004,0.0011757483616329223,10.966748412647053,10.91566434356651,0.051084069080543415,0.9676202325973027,0.9679261726551639,43.44813120521456,0.49588902791341144,I_STOKES,K_CMB_to_uK,TMASK,COM_CMB_IQU-nilc_2048_R3.00_full.fits
NILC,2,64,2-64,mask_ge_0.99_abs_b_gt_30deg,0.99,30.0,abs_b_gt_30deg,0.23542741356729985,0.23462867274187582,0.0007987408254240269,11.965522323702348,11.924926578998507,0.04059574470384142,0.9718919032883819,0.972085040044791,50.82467730667166,0.49588902791341144,I_STOKES,K_CMB_to_uK,TMASK,COM_CMB_IQU-nilc_2048_R3.00_full.fits
NILC,2,95,2-95,mask_ge_0.99_abs_b_gt_30deg,0.99,30.0,abs_b_gt_30deg,0.2155639525397178,0.21510391031096923,0.0004600422287485695,12.551630902500872,12.524844047895614,0.026786854605257204,0.9764897163423429,0.9765911588761602,58.22694729160816,0.49588902791341144,I_STOKES,K_CMB_to_uK,TMASK,COM_CMB_IQU-nilc_2048_R3.00_full.fits
NILC,2,30,2-30,mask_ge_0.99_abs_b_gt_40deg,0.99,40.0,abs_b_gt_40deg,0.2283871225888308,0.22720741518157334,0.001179707407257452,8.859815743388232,8.814051384430796,0.04576435895743636,0.9735696317246034,0.9738456302032278,38.79297415265706,0.35772069295247394,I_STOKES,K_CMB_to_uK,TMASK,COM_CMB_IQU-nilc_2048_R3.00_full.fits
NILC,2,40,2-40,mask_ge_0.99_abs_b_gt_40deg,0.99,40.0,abs_b_gt_40deg,0.2233427415256743,0.22233662133490986,0.0010061201907644313,9.509527262086532,9.46668849635073,0.04283876573580159,0.9747397752793121,0.9749697636468825,42.57817915695894,0.35772069295247394,I_STOKES,K_CMB_to_uK,TMASK,COM_CMB_IQU-nilc_2048_R3.00_full.fits
NILC,2,64,2-64,mask_ge_0.99_abs_b_gt_40deg,0.99,40.0,abs_b_gt_40deg,0.21384493770851376,0.2132689823924971,0.0005759553160166742,10.747524075924725,10.718577430323117,0.0289466456016072,0.9768675153035054,0.9769934196630087,50.258491929205185,0.35772069295247394,I_STOKES,K_CMB_to_uK,TMASK,COM_CMB_IQU-nilc_2048_R3.00_full.fits
NILC,2,95,2-95,mask_ge_0.99_abs_b_gt_40deg,0.99,40.0,abs_b_gt_40deg,0.1967121893456076,0.1964739661880033,0.00023822315760430035,11.357848355009109,11.344093729493924,0.013754625515185026,0.9804612631976557,0.980509028383426,57.73840651559358,0.35772069295247394,I_STOKES,K_CMB_to_uK,TMASK,COM_CMB_IQU-nilc_2048_R3.00_full.fits
SEVEM,2,30,2-30,mask_ge_0.50_no_galactic_cut,0.5,-1.0,no_galactic_cut,0.24831702433822192,0.24710840290644126,0.0012086214317806598,10.609167512280724,10.557530024827473,0.051637487453250586,0.9686785850934606,0.9689876095278963,42.72428578167252,0.8378855387369791,I_STOKES,K_CMB_to_uK,TMASK,COM_CMB_IQU-sevem_2048_R3.00_full.fits
SEVEM,2,40,2-40,mask_ge_0.50_no_galactic_cut,0.5,-1.0,no_galactic_cut,0.23872233198076767,0.2376432721738427,0.0010790598069249646,11.133127623395604,11.082804260499081,0.05032336289652228,0.9710877031272745,0.9713523341391962,46.63630558155124,0.8378855387369791,I_STOKES,K_CMB_to_uK,TMASK,COM_CMB_IQU-sevem_2048_R3.00_full.fits
SEVEM,2,64,2-64,mask_ge_0.50_no_galactic_cut,0.5,-1.0,no_galactic_cut,0.21819229975449442,0.21735946686248792,0.000832832892006502,11.609172834930035,11.564861000842413,0.044311834087622515,0.9759057857426242,0.9760916169182399,53.20615277437583,0.8378855387369791,I_STOKES,K_CMB_to_uK,TMASK,COM_CMB_IQU-sevem_2048_R3.00_full.fits
SEVEM,2,95,2-95,mask_ge_0.50_no_galactic_cut,0.5,-1.0,no_galactic_cut,0.19880622247208316,0.19825481090424696,0.0005514115678361964,12.002523966614165,11.969233607408473,0.0332903592056919,0.9800388036313347,0.9801504990726139,60.37297936335764,0.8378855387369791,I_STOKES,K_CMB_to_uK,TMASK,COM_CMB_IQU-sevem_2048_R3.00_full.fits
SEVEM,2,30,2-30,mask_ge_0.50_abs_b_gt_10deg,0.5,10.0,abs_b_gt_10deg,0.25502029787081204,0.25375507815320275,0.0012652197176092894,10.70517169720013,10.652060653001792,0.053111044198338675,0.9669349438123472,0.9672677564535855,41.97772407364667,0.7909393310546875,I_STOKES,K_CMB_to_uK,TMASK,COM_CMB_IQU-sevem_2048_R3.00_full.fits
SEVEM,2,40,2-40,mask_ge_0.50_abs_b_gt_10deg,0.5,10.0,abs_b_gt_10deg,0.24678028650103384,0.2456541254142696,0.001126161086764249,11.319795696653959,11.268138760824767,0.0516569358291914,0.9690708568218986,0.9693569500546996,45.86993498204945,0.7909393310546875,I_STOKES,K_CMB_to_uK,TMASK,COM_CMB_IQU-sevem_2048_R3.00_full.fits
SEVEM,2,64,2-64,mask_ge_0.50_abs_b_gt_10deg,0.5,10.0,abs_b_gt_10deg,0.22636337820457378,0.2255158328681033,0.0008475453364704677,11.925572665290666,11.880921169198961,0.0446514960917046,0.974042813532133,0.9742393917021057,52.683312821533534,0.7909393310546875,I_STOKES,K_CMB_to_uK,TMASK,COM_CMB_IQU-sevem_2048_R3.00_full.fits
SEVEM,2,95,2-95,mask_ge_0.50_abs_b_gt_10deg,0.5,10.0,abs_b_gt_10deg,0.20618192660207318,0.20562195469748945,0.0005599719045837337,12.33290412932611,12.299409050838092,0.03349507848801814,0.978513617531336,0.9786314418172873,59.81564113099184,0.7909393310546875,I_STOKES,K_CMB_to_uK,TMASK,COM_CMB_IQU-sevem_2048_R3.00_full.fits
