masked_corr,observed_rms_uK,fit_rms_uK,residual_rms_uK,residual_fraction,amp_uK_per_template_sigma,offset_uK,valid_pixels,valid_sky_fraction,component,model,family,description,path,available_fields,temperature_field,temperature_unit_inference,temperature_scale_applied,raw_temperature_robust_std,mask_field,mask_source_used,nside,mask_threshold,rank
0.32229724737404164,100.27113187700685,32.317109795038625,94.92051570862596,0.9466385183031145,32.317109795038625,4.857154942888008e-15,615020,0.7820383707682291,NILC,shuffled_spectrum_null_seed_271846,shuffled_null,Observed spectrum values shuffled across ell,COM_CMB_IQU-nilc_2048_R3.00_full.fits,I_STOKES|Q_STOKES|U_STOKES|TMASK|PMASK|I_STOKES_INP|Q_STOKES_INP|U_STOKES_INP,I_STOKES,K_CMB_to_uK,1000000.0,0.00010748148570959083,TMASK,COM_CMB_IQU-nilc_2048_R3.00_full.fits,256,0.99,41
0.31896814666683604,100.27113187700685,31.983297098994957,95.03351300764133,0.9477654358605425,31.98329709899496,-1.8719553361665204e-15,615020,0.7820383707682291,NILC,shuffled_spectrum_null_seed_271838,shuffled_null,Observed spectrum values shuffled across ell,COM_CMB_IQU-nilc_2048_R3.00_full.fits,I_STOKES|Q_STOKES|U_STOKES|TMASK|PMASK|I_STOKES_INP|Q_STOKES_INP|U_STOKES_INP,I_STOKES,K_CMB_to_uK,1000000.0,0.00010748148570959083,TMASK,COM_CMB_IQU-nilc_2048_R3.00_full.fits,256,0.99,42
0.318148592146899,100.27113187700685,31.901119439645814,95.06113015525091,0.9480408605724471,31.90111943964581,-3.5967999727274625e-15,615020,0.7820383707682291,NILC,shuffled_spectrum_null_seed_271840,shuffled_null,Observed spectrum values shuffled across ell,COM_CMB_IQU-nilc_2048_R3.00_full.fits,I_STOKES|Q_STOKES|U_STOKES|TMASK|PMASK|I_STOKES_INP|Q_STOKES_INP|U_STOKES_INP,I_STOKES,K_CMB_to_uK,1000000.0,0.00010748148570959083,TMASK,COM_CMB_IQU-nilc_2048_R3.00_full.fits,256,0.99,43
0.3155541667925766,100.27113187700685,31.640973472797615,95.14803563705257,0.9489075654771874,31.640973472797615,8.651011830653375e-15,615020,0.7820383707682291,NILC,shuffled_spectrum_null_seed_271834,shuffled_null,Observed spectrum values shuffled across ell,COM_CMB_IQU-nilc_2048_R3.00_full.fits,I_STOKES|Q_STOKES|U_STOKES|TMASK|PMASK|I_STOKES_INP|Q_STOKES_INP|U_STOKES_INP,I_STOKES,K_CMB_to_uK,1000000.0,0.00010748148570959083,TMASK,COM_CMB_IQU-nilc_2048_R3.00_full.fits,256,0.99,44
0.3093500537711045,100.27113187700685,31.018880037841598,95.35265580514312,0.9509482342545333,31.0188800378416,-5.995053225863256e-16,615020,0.7820383707682291,NILC,shuffled_spectrum_null_seed_271828,shuffled_null,Observed spectrum values shuffled across ell,COM_CMB_IQU-nilc_2048_R3.00_full.fits,I_STOKES|Q_STOKES|U_STOKES|TMASK|PMASK|I_STOKES_INP|Q_STOKES_INP|U_STOKES_INP,I_STOKES,K_CMB_to_uK,1000000.0,0.00010748148570959083,TMASK,COM_CMB_IQU-nilc_2048_R3.00_full.fits,256,0.99,45
0.30404044751147336,100.27113187700685,30.48647980836716,95.52420864257459,0.9526591238617426,30.48647980836716,9.886659692534618e-15,615020,0.7820383707682291,NILC,shuffled_spectrum_null_seed_271836,shuffled_null,Observed spectrum values shuffled across ell,COM_CMB_IQU-nilc_2048_R3.00_full.fits,I_STOKES|Q_STOKES|U_STOKES|TMASK|PMASK|I_STOKES_INP|Q_STOKES_INP|U_STOKES_INP,I_STOKES,K_CMB_to_uK,1000000.0,0.00010748148570959083,TMASK,COM_CMB_IQU-nilc_2048_R3.00_full.fits,256,0.99,46
0.2977082313308833,100.27113187700685,29.851541324649475,95.7245285621133,0.9546569064317492,29.85154132464947,7.375723989330965e-16,615020,0.7820383707682291,NILC,shuffled_spectrum_null_seed_271847,shuffled_null,Observed spectrum values shuffled across ell,COM_CMB_IQU-nilc_2048_R3.00_full.fits,I_STOKES|Q_STOKES|U_STOKES|TMASK|PMASK|I_STOKES_INP|Q_STOKES_INP|U_STOKES_INP,I_STOKES,K_CMB_to_uK,1000000.0,0.00010748148570959083,TMASK,COM_CMB_IQU-nilc_2048_R3.00_full.fits,256,0.99,47
0.2926686156905444,100.27113187700685,29.34621336016726,95.8806531544066,0.9562139307653809,29.34621336016726,-1.9719566419285074e-15,615020,0.7820383707682291,NILC,shuffled_spectrum_null_seed_271839,shuffled_null,Observed spectrum values shuffled across ell,COM_CMB_IQU-nilc_2048_R3.00_full.fits,I_STOKES|Q_STOKES|U_STOKES|TMASK|PMASK|I_STOKES_INP|Q_STOKES_INP|U_STOKES_INP,I_STOKES,K_CMB_to_uK,1000000.0,0.00010748148570959083,TMASK,COM_CMB_IQU-nilc_2048_R3.00_full.fits,256,0.99,48
0.28361172367766024,100.27113187700685,28.43806854674787,96.15391903207362,0.9589392004671551,28.438068546747875,-6.695111961129914e-16,615020,0.7820383707682291,NILC,shuffled_spectrum_null_seed_271832,shuffled_null,Observed spectrum values shuffled across ell,COM_CMB_IQU-nilc_2048_R3.00_full.fits,I_STOKES|Q_STOKES|U_STOKES|TMASK|PMASK|I_STOKES_INP|Q_STOKES_INP|U_STOKES_INP,I_STOKES,K_CMB_to_uK,1000000.0,0.00010748148570959083,TMASK,COM_CMB_IQU-nilc_2048_R3.00_full.fits,256,0.99,49
0.2760873650743003,100.27113187700685,27.683592592940293,96.37384805560163,0.9611325438493539,27.68359259294029,7.225808786341099e-15,615020,0.7820383707682291,NILC,shuffled_spectrum_null_seed_271830,shuffled_null,Observed spectrum values shuffled across ell,COM_CMB_IQU-nilc_2048_R3.00_full.fits,I_STOKES|Q_STOKES|U_STOKES|TMASK|PMASK|I_STOKES_INP|Q_STOKES_INP|U_STOKES_INP,I_STOKES,K_CMB_to_uK,1000000.0,0.00010748148570959083,TMASK,COM_CMB_IQU-nilc_2048_R3.00_full.fits,256,0.99,50
0.2753069598300834,100.27113187700685,27.60534047578042,96.39629176017277,0.961356374020122,27.60534047578042,7.861626688816456e-16,615020,0.7820383707682291,NILC,shuffled_spectrum_null_seed_271837,shuffled_null,Observed spectrum values shuffled across ell,COM_CMB_IQU-nilc_2048_R3.00_full.fits,I_STOKES|Q_STOKES|U_STOKES|TMASK|PMASK|I_STOKES_INP|Q_STOKES_INP|U_STOKES_INP,I_STOKES,K_CMB_to_uK,1000000.0,0.00010748148570959083,TMASK,COM_CMB_IQU-nilc_2048_R3.00_full.fits,256,0.99,51
0.9934539833467289,100.52826498766751,99.87020529093428,11.483647355149692,0.11423302049984121,99.87020529093428,-4.417419410871342e-15,658931,0.8378740946451823,SEVEM,observed_self_spectrum_control,data_control,Observed self-spectrum upper control,COM_CMB_IQU-sevem_2048_R3.00_full.fits,I_STOKES|Q_STOKES|U_STOKES|TMASK|PMASK|I_STOKES_INP|Q_STOKES_INP|U_STOKES_INP|TMASKINP|PMASKINP,I_STOKES,K_CMB_to_uK,1000000.0,0.00011071784806703948,TMASK,COM_CMB_IQU-sevem_2048_R3.00_full.fits,256,0.99,1
0.98333855667053,100.52826498766751,98.85331899756603,18.274391497290424,0.18178361577743601,98.85331899756603,2.328699762741817e-16,658931,0.8378740946451823,SEVEM,planck_tilt_plus_2p0pct,planck_perturbation,Planck endpoint-normalized tilt perturbation plus 2.0 percent,COM_CMB_IQU-sevem_2048_R3.00_full.fits,I_STOKES|Q_STOKES|U_STOKES|TMASK|PMASK|I_STOKES_INP|Q_STOKES_INP|U_STOKES_INP|TMASKINP|PMASKINP,I_STOKES,K_CMB_to_uK,1000000.0,0.00011071784806703948,TMASK,COM_CMB_IQU-sevem_2048_R3.00_full.fits,256,0.99,2
0.9832951253117543,100.52826498766751,98.84895291842156,18.29799356110758,0.18201839615308513,98.84895291842156,5.538934416311835e-15,658931,0.8378740946451823,SEVEM,planck_tilt_plus_1p0pct,planck_perturbation,Planck endpoint-normalized tilt perturbation plus 1.0 percent,COM_CMB_IQU-sevem_2048_R3.00_full.fits,I_STOKES|Q_STOKES|U_STOKES|TMASK|PMASK|I_STOKES_INP|Q_STOKES_INP|U_STOKES_INP|TMASKINP|PMASKINP,I_STOKES,K_CMB_to_uK,1000000.0,0.00011071784806703948,TMASK,COM_CMB_IQU-sevem_2048_R3.00_full.fits,256,0.99,3
0.9832938394983031,100.52826498766751,98.84882365782522,18.298691835610363,0.182025342204555,98.84882365782522,1.701287915501306e-15,658931,0.8378740946451823,SEVEM,cptg_tilt_plus_2p0pct,cptg_perturbation,CPTG endpoint-normalized tilt perturbation plus 2.0 percent,COM_CMB_IQU-sevem_2048_R3.00_full.fits,I_STOKES|Q_STOKES|U_STOKES|TMASK|PMASK|I_STOKES_INP|Q_STOKES_INP|U_STOKES_INP|TMASKINP|PMASKINP,I_STOKES,K_CMB_to_uK,1000000.0,0.00011071784806703948,TMASK,COM_CMB_IQU-sevem_2048_R3.00_full.fits,256,0.99,4
0.9832720736737408,100.52826498766751,98.846635577248,18.310507816267542,0.18214288109432522,98.84663557724798,-8.501443530857101e-15,658931,0.8378740946451823,SEVEM,planck_tilt_plus_0p5pct,planck_perturbation,Planck endpoint-normalized tilt perturbation plus 0.5 percent,COM_CMB_IQU-sevem_2048_R3.00_full.fits,I_STOKES|Q_STOKES|U_STOKES|TMASK|PMASK|I_STOKES_INP|Q_STOKES_INP|U_STOKES_INP|TMASKINP|PMASKINP,I_STOKES,K_CMB_to_uK,1000000.0,0.00011071784806703948,TMASK,COM_CMB_IQU-sevem_2048_R3.00_full.fits,256,0.99,5
0.9832633392097099,100.52826498766751,98.8457575167329,18.315247264888672,0.18219002652771862,98.8457575167329,1.6409063165393697e-15,658931,0.8378740946451823,SEVEM,planck_ripple_minus_2p0pct,planck_perturbation,Planck sinusoidal ripple perturbation minus 2.0 percent,COM_CMB_IQU-sevem_2048_R3.00_full.fits,I_STOKES|Q_STOKES|U_STOKES|TMASK|PMASK|I_STOKES_INP|Q_STOKES_INP|U_STOKES_INP|TMASKINP|PMASKINP,I_STOKES,K_CMB_to_uK,1000000.0,0.00011071784806703948,TMASK,COM_CMB_IQU-sevem_2048_R3.00_full.fits,256,0.99,6
0.9832612836468348,100.52826498766751,98.84555087456195,18.31636245914699,0.18220111986806878,98.84555087456197,-4.9084540806826735e-15,658931,0.8378740946451823,SEVEM,planck_ripple_minus_1p0pct,planck_perturbation,Planck sinusoidal ripple perturbation minus 1.0 percent,COM_CMB_IQU-sevem_2048_R3.00_full.fits,I_STOKES|Q_STOKES|U_STOKES|TMASK|PMASK|I_STOKES_INP|Q_STOKES_INP|U_STOKES_INP|TMASKINP|PMASKINP,I_STOKES,K_CMB_to_uK,1000000.0,0.00011071784806703948,TMASK,COM_CMB_IQU-sevem_2048_R3.00_full.fits,256,0.99,7
0.9832560931531684,100.52826498766751,98.84502908324038,18.319178119229413,0.18222912850904918,98.84502908324038,4.573539054308228e-16,658931,0.8378740946451823,SEVEM,planck_ripple_minus_0p5pct,planck_perturbation,Planck sinusoidal ripple perturbation minus 0.5 percent,COM_CMB_IQU-sevem_2048_R3.00_full.fits,I_STOKES|Q_STOKES|U_STOKES|TMASK|PMASK|I_STOKES_INP|Q_STOKES_INP|U_STOKES_INP|TMASKINP|PMASKINP,I_STOKES,K_CMB_to_uK,1000000.0,0.00011071784806703948,TMASK,COM_CMB_IQU-sevem_2048_R3.00_full.fits,256,0.99,8
0.9832532535159569,100.52826498766751,98.84474361943838,18.32071833302941,0.18224444971050618,98.84474361943836,7.87606801852508e-15,658931,0.8378740946451823,SEVEM,cptg_tilt_plus_1p0pct,cptg_perturbation,CPTG endpoint-normalized tilt perturbation plus 1.0 percent,COM_CMB_IQU-sevem_2048_R3.00_full.fits,I_STOKES|Q_STOKES|U_STOKES|TMASK|PMASK|I_STOKES_INP|Q_STOKES_INP|U_STOKES_INP|TMASKINP|PMASKINP,I_STOKES,K_CMB_to_uK,1000000.0,0.00011071784806703948,TMASK,COM_CMB_IQU-sevem_2048_R3.00_full.fits,256,0.99,9
0.9832481332909326,100.52826498766751,98.84422889210045,18.323495194879783,0.18227207240797055,98.84422889210045,-6.244265211701362e-15,658931,0.8378740946451823,SEVEM,planck2018_baseline_lcdm,benchmark,Planck 2018 baseline LCDM TT envelope,COM_CMB_IQU-sevem_2048_R3.00_full.fits,I_STOKES|Q_STOKES|U_STOKES|TMASK|PMASK|I_STOKES_INP|Q_STOKES_INP|U_STOKES_INP|TMASKINP|PMASKINP,I_STOKES,K_CMB_to_uK,1000000.0,0.00011071784806703948,TMASK,COM_CMB_IQU-sevem_2048_R3.00_full.fits,256,0.99,10
0.9832374081331066,100.52826498766751,98.84315071059147,18.329310380748975,0.18232991868503406,98.84315071059147,-9.699304863468558e-15,658931,0.8378740946451823,SEVEM,planck_ripple_plus_0p5pct,planck_perturbation,Planck sinusoidal ripple perturbation plus 0.5 percent,COM_CMB_IQU-sevem_2048_R3.00_full.fits,I_STOKES|Q_STOKES|U_STOKES|TMASK|PMASK|I_STOKES_INP|Q_STOKES_INP|U_STOKES_INP|TMASKINP|PMASKINP,I_STOKES,K_CMB_to_uK,1000000.0,0.00011071784806703948,TMASK,COM_CMB_IQU-sevem_2048_R3.00_full.fits,256,0.99,11
0.9832316263730934,100.52826498766751,98.8425694802891,18.332444462340927,0.18236109480840929,98.8425694802891,-3.615187623924093e-15,658931,0.8378740946451823,SEVEM,cptg_tilt_plus_0p5pct,cptg_perturbation,CPTG endpoint-normalized tilt perturbation plus 0.5 percent,COM_CMB_IQU-sevem_2048_R3.00_full.fits,I_STOKES|Q_STOKES|U_STOKES|TMASK|PMASK|I_STOKES_INP|Q_STOKES_INP|U_STOKES_INP|TMASKINP|PMASKINP,I_STOKES,K_CMB_to_uK,1000000.0,0.00011071784806703948,TMASK,COM_CMB_IQU-sevem_2048_R3.00_full.fits,256,0.99,12
0.9832239215480789,100.52826498766751,98.84179492759955,18.336620106256852,0.18240263182206845,98.84179492759957,-5.8844295363551685e-15,658931,0.8378740946451823,SEVEM,planck_ripple_plus_1p0pct,planck_perturbation,Planck sinusoidal ripple perturbation plus 1.0 percent,COM_CMB_IQU-sevem_2048_R3.00_full.fits,I_STOKES|Q_STOKES|U_STOKES|TMASK|PMASK|I_STOKES_INP|Q_STOKES_INP|U_STOKES_INP|TMASKINP|PMASKINP,I_STOKES,K_CMB_to_uK,1000000.0,0.00011071784806703948,TMASK,COM_CMB_IQU-sevem_2048_R3.00_full.fits,256,0.99,13
0.9832233055415313,100.52826498766751,98.84173300152922,18.336953909661954,0.18240595231511728,98.84173300152922,6.516792665082522e-15,658931,0.8378740946451823,SEVEM,planck_tilt_minus_0p5pct,planck_perturbation,Planck endpoint-normalized tilt perturbation minus 0.5 percent,COM_CMB_IQU-sevem_2048_R3.00_full.fits,I_STOKES|Q_STOKES|U_STOKES|TMASK|PMASK|I_STOKES_INP|Q_STOKES_INP|U_STOKES_INP|TMASKINP|PMASKINP,I_STOKES,K_CMB_to_uK,1000000.0,0.00011071784806703948,TMASK,COM_CMB_IQU-sevem_2048_R3.00_full.fits,256,0.99,14
0.9832212934786178,100.52826498766751,98.84153073233612,18.338044168324988,0.18241679760985272,98.84153073233611,7.19300717788071e-15,658931,0.8378740946451823,SEVEM,cptg_ripple_minus_2p0pct,cptg_perturbation,CPTG sinusoidal ripple perturbation minus 2.0 percent,COM_CMB_IQU-sevem_2048_R3.00_full.fits,I_STOKES|Q_STOKES|U_STOKES|TMASK|PMASK|I_STOKES_INP|Q_STOKES_INP|U_STOKES_INP|TMASKINP|PMASKINP,I_STOKES,K_CMB_to_uK,1000000.0,0.00011071784806703948,TMASK,COM_CMB_IQU-sevem_2048_R3.00_full.fits,256,0.99,15
0.9832207509985591,100.52826498766751,98.84147619775712,18.33833810570121,0.18241972153752878,98.84147619775712,-9.042910632883471e-15,658931,0.8378740946451823,SEVEM,cptg_ripple_minus_1p0pct,cptg_perturbation,CPTG sinusoidal ripple perturbation minus 1.0 percent,COM_CMB_IQU-sevem_2048_R3.00_full.fits,I_STOKES|Q_STOKES|U_STOKES|TMASK|PMASK|I_STOKES_INP|Q_STOKES_INP|U_STOKES_INP|TMASKINP|PMASKINP,I_STOKES,K_CMB_to_uK,1000000.0,0.00011071784806703948,TMASK,COM_CMB_IQU-sevem_2048_R3.00_full.fits,256,0.99,16
0.9832163162869214,100.52826498766751,98.8410303838903,18.3407408269579,0.18244362248973348,98.8410303838903,-2.6598154796793643e-15,658931,0.8378740946451823,SEVEM,cptg_ripple_minus_0p5pct,cptg_perturbation,CPTG sinusoidal ripple perturbation minus 0.5 percent,COM_CMB_IQU-sevem_2048_R3.00_full.fits,I_STOKES|Q_STOKES|U_STOKES|TMASK|PMASK|I_STOKES_INP|Q_STOKES_INP|U_STOKES_INP|TMASKINP|PMASKINP,I_STOKES,K_CMB_to_uK,1000000.0,0.00011071784806703948,TMASK,COM_CMB_IQU-sevem_2048_R3.00_full.fits,256,0.99,17
0.9832091116723578,100.52826498766751,98.84030611648755,18.34464358415418,0.18248244497609348,98.84030611648755,-1.9855608744825657e-15,658931,0.8378740946451823,SEVEM,cptg_locked_pi_cmb,cptg,Locked CPTG geometric-pi CMB comparison envelope,COM_CMB_IQU-sevem_2048_R3.00_full.fits,I_STOKES|Q_STOKES|U_STOKES|TMASK|PMASK|I_STOKES_INP|Q_STOKES_INP|U_STOKES_INP|TMASKINP|PMASKINP,I_STOKES,K_CMB_to_uK,1000000.0,0.00011071784806703948,TMASK,COM_CMB_IQU-sevem_2048_R3.00_full.fits,256,0.99,18
0.9831991412068815,100.52826498766751,98.83930380289286,18.35004319314299,0.18253615732246165,98.83930380289284,-1.0912761324243235e-14,658931,0.8378740946451823,SEVEM,cptg_ripple_plus_0p5pct,cptg_perturbation,CPTG sinusoidal ripple perturbation plus 0.5 percent,COM_CMB_IQU-sevem_2048_R3.00_full.fits,I_STOKES|Q_STOKES|U_STOKES|TMASK|PMASK|I_STOKES_INP|Q_STOKES_INP|U_STOKES_INP|TMASKINP|PMASKINP,I_STOKES,K_CMB_to_uK,1000000.0,0.00011071784806703948,TMASK,COM_CMB_IQU-sevem_2048_R3.00_full.fits,256,0.99,19
0.9831975917701283,100.52826498766751,98.83914804070373,18.350882159135917,0.18254450289564975,98.83914804070373,2.914300831538221e-15,658931,0.8378740946451823,SEVEM,planck_tilt_minus_1p0pct,planck_perturbation,Planck endpoint-normalized tilt perturbation minus 1.0 percent,COM_CMB_IQU-sevem_2048_R3.00_full.fits,I_STOKES|Q_STOKES|U_STOKES|TMASK|PMASK|I_STOKES_INP|Q_STOKES_INP|U_STOKES_INP|TMASKINP|PMASKINP,I_STOKES,K_CMB_to_uK,1000000.0,0.00011071784806703948,TMASK,COM_CMB_IQU-sevem_2048_R3.00_full.fits,256,0.99,20
0.9831886785503745,100.52826498766751,98.83825201018672,18.35570758651166,0.18259250359850018,98.83825201018671,2.085945220719377e-17,658931,0.8378740946451823,SEVEM,planck_ripple_plus_2p0pct,planck_perturbation,Planck sinusoidal ripple perturbation plus 2.0 percent,COM_CMB_IQU-sevem_2048_R3.00_full.fits,I_STOKES|Q_STOKES|U_STOKES|TMASK|PMASK|I_STOKES_INP|Q_STOKES_INP|U_STOKES_INP|TMASKINP|PMASKINP,I_STOKES,K_CMB_to_uK,1000000.0,0.00011071784806703948,TMASK,COM_CMB_IQU-sevem_2048_R3.00_full.fits,256,0.99,21
0.9831864087380013,100.52826498766751,98.83802382988726,18.356936204971387,0.18260472522054724,98.83802382988725,-7.504068484953651e-15,658931,0.8378740946451823,SEVEM,cptg_ripple_plus_1p0pct,cptg_perturbation,CPTG sinusoidal ripple perturbation plus 1.0 percent,COM_CMB_IQU-sevem_2048_R3.00_full.fits,I_STOKES|Q_STOKES|U_STOKES|TMASK|PMASK|I_STOKES_INP|Q_STOKES_INP|U_STOKES_INP|TMASKINP|PMASKINP,I_STOKES,K_CMB_to_uK,1000000.0,0.00011071784806703948,TMASK,COM_CMB_IQU-sevem_2048_R3.00_full.fits,256,0.99,22
0.9831857107787209,100.52826498766751,98.83795366525204,18.35731398370404,0.18260848315601644,98.83795366525204,-3.057021200178425e-15,658931,0.8378740946451823,SEVEM,cptg_tilt_minus_0p5pct,cptg_perturbation,CPTG endpoint-normalized tilt perturbation minus 0.5 percent,COM_CMB_IQU-sevem_2048_R3.00_full.fits,I_STOKES|Q_STOKES|U_STOKES|TMASK|PMASK|I_STOKES_INP|Q_STOKES_INP|U_STOKES_INP|TMASKINP|PMASKINP,I_STOKES,K_CMB_to_uK,1000000.0,0.00011071784806703948,TMASK,COM_CMB_IQU-sevem_2048_R3.00_full.fits,256,0.99,23
0.9831614250235782,100.52826498766751,98.83551226042282,18.370453931529795,0.18273919214445233,98.83551226042282,-1.3423184544039692e-15,658931,0.8378740946451823,SEVEM,cptg_tilt_minus_1p0pct,cptg_perturbation,CPTG endpoint-normalized tilt perturbation minus 1.0 percent,COM_CMB_IQU-sevem_2048_R3.00_full.fits,I_STOKES|Q_STOKES|U_STOKES|TMASK|PMASK|I_STOKES_INP|Q_STOKES_INP|U_STOKES_INP|TMASKINP|PMASKINP,I_STOKES,K_CMB_to_uK,1000000.0,0.00011071784806703948,TMASK,COM_CMB_IQU-sevem_2048_R3.00_full.fits,256,0.99,24
0.9831526721608682,100.52826498766751,98.83463235032094,18.37518733530483,0.18278627744703482,98.83463235032093,5.085702653420915e-15,658931,0.8378740946451823,SEVEM,cptg_ripple_plus_2p0pct,cptg_perturbation,CPTG sinusoidal ripple perturbation plus 2.0 percent,COM_CMB_IQU-sevem_2048_R3.00_full.fits,I_STOKES|Q_STOKES|U_STOKES|TMASK|PMASK|I_STOKES_INP|Q_STOKES_INP|U_STOKES_INP|TMASKINP|PMASKINP,I_STOKES,K_CMB_to_uK,1000000.0,0.00011071784806703948,TMASK,COM_CMB_IQU-sevem_2048_R3.00_full.fits,256,0.99,25
0.9831435113735807,100.52826498766751,98.83371143226776,18.380139987324164,0.18283554371080593,98.83371143226776,-1.9521237181884966e-16,658931,0.8378740946451823,SEVEM,planck_tilt_minus_2p0pct,planck_perturbation,Planck endpoint-normalized tilt perturbation minus 2.0 percent,COM_CMB_IQU-sevem_2048_R3.00_full.fits,I_STOKES|Q_STOKES|U_STOKES|TMASK|PMASK|I_STOKES_INP|Q_STOKES_INP|U_STOKES_INP|TMASKINP|PMASKINP,I_STOKES,K_CMB_to_uK,1000000.0,0.00011071784806703948,TMASK,COM_CMB_IQU-sevem_2048_R3.00_full.fits,256,0.99,26
0.9831102040884159,100.52826498766751,98.83036310868074,18.3981354826278,0.18301455302033537,98.83036310868074,-8.388164535806539e-15,658931,0.8378740946451823,SEVEM,cptg_tilt_minus_2p0pct,cptg_perturbation,CPTG endpoint-normalized tilt perturbation minus 2.0 percent,COM_CMB_IQU-sevem_2048_R3.00_full.fits,I_STOKES|Q_STOKES|U_STOKES|TMASK|PMASK|I_STOKES_INP|Q_STOKES_INP|U_STOKES_INP|TMASKINP|PMASKINP,I_STOKES,K_CMB_to_uK,1000000.0,0.00011071784806703948,TMASK,COM_CMB_IQU-sevem_2048_R3.00_full.fits,256,0.99,27
0.9815142904437117,100.52826498766751,98.66992867890886,19.239990538716963,0.1913888650229591,98.66992867890886,-4.435406045034466e-15,658931,0.8378740946451823,SEVEM,observed_smoothed_spectrum_control,data_control,Observed spectrum smoothed with width=31,COM_CMB_IQU-sevem_2048_R3.00_full.fits,I_STOKES|Q_STOKES|U_STOKES|TMASK|PMASK|I_STOKES_INP|Q_STOKES_INP|U_STOKES_INP|TMASKINP|PMASKINP,I_STOKES,K_CMB_to_uK,1000000.0,0.00011071784806703948,TMASK,COM_CMB_IQU-sevem_2048_R3.00_full.fits,256,0.99,28
0.9197953626809939,100.52826498766751,92.46543195402248,39.447128602557335,0.392398382757293,92.46543195402248,5.943176941665816e-15,658931,0.8378740946451823,SEVEM,flat_dl_null,bad_null,Flat D_l null matched to mean observed D_l,COM_CMB_IQU-sevem_2048_R3.00_full.fits,I_STOKES|Q_STOKES|U_STOKES|TMASK|PMASK|I_STOKES_INP|Q_STOKES_INP|U_STOKES_INP|TMASKINP|PMASKINP,I_STOKES,K_CMB_to_uK,1000000.0,0.00011071784806703948,TMASK,COM_CMB_IQU-sevem_2048_R3.00_full.fits,256,0.99,29
0.8294573807179481,100.52826498766751,83.3839113647908,56.152073754577025,0.5585700077631458,83.3839113647908,-1.692526804521813e-14,658931,0.8378740946451823,SEVEM,powerlaw_dl_null,smooth_null,Fitted smooth power-law D_l null,COM_CMB_IQU-sevem_2048_R3.00_full.fits,I_STOKES|Q_STOKES|U_STOKES|TMASK|PMASK|I_STOKES_INP|Q_STOKES_INP|U_STOKES_INP|TMASKINP|PMASKINP,I_STOKES,K_CMB_to_uK,1000000.0,0.00011071784806703948,TMASK,COM_CMB_IQU-sevem_2048_R3.00_full.fits,256,0.99,30
0.6307009449818579,100.52826498766751,63.403271725109015,78.0125451192483,0.776025977657315,63.403271725109015,-1.4505920260052417e-14,658931,0.8378740946451823,SEVEM,flat_cl_null,bad_null,Flat C_l null matched to mean observed C_l,COM_CMB_IQU-sevem_2048_R3.00_full.fits,I_STOKES|Q_STOKES|U_STOKES|TMASK|PMASK|I_STOKES_INP|Q_STOKES_INP|U_STOKES_INP|TMASKINP|PMASKINP,I_STOKES,K_CMB_to_uK,1000000.0,0.00011071784806703948,TMASK,COM_CMB_IQU-sevem_2048_R3.00_full.fits,256,0.99,31
0.37789786949151827,100.52826498766751,37.98941716251815,93.07382148103115,0.9258472877498597,37.98941716251816,-2.4109322357640768e-15,658931,0.8378740946451823,SEVEM,shuffled_spectrum_null_seed_271844,shuffled_null,Observed spectrum values shuffled across ell,COM_CMB_IQU-sevem_2048_R3.00_full.fits,I_STOKES|Q_STOKES|U_STOKES|TMASK|PMASK|I_STOKES_INP|Q_STOKES_INP|U_STOKES_INP|TMASKINP|PMASKINP,I_STOKES,K_CMB_to_uK,1000000.0,0.00011071784806703948,TMASK,COM_CMB_IQU-sevem_2048_R3.00_full.fits,256,0.99,32
0.3501999656262364,100.52826498766751,35.204994943146374,94.16230876780655,0.9366749618065933,35.20499494314638,-3.303567538965547e-16,658931,0.8378740946451823,SEVEM,shuffled_spectrum_null_seed_271841,shuffled_null,Observed spectrum values shuffled across ell,COM_CMB_IQU-sevem_2048_R3.00_full.fits,I_STOKES|Q_STOKES|U_STOKES|TMASK|PMASK|I_STOKES_INP|Q_STOKES_INP|U_STOKES_INP|TMASKINP|PMASKINP,I_STOKES,K_CMB_to_uK,1000000.0,0.00011071784806703948,TMASK,COM_CMB_IQU-sevem_2048_R3.00_full.fits,256,0.99,33
0.344877806243476,100.52826498766751,34.66996749440956,94.36061368689415,0.938647590291845,34.66996749440956,-1.0958827653013156e-14,658931,0.8378740946451823,SEVEM,shuffled_spectrum_null_seed_271845,shuffled_null,Observed spectrum values shuffled across ell,COM_CMB_IQU-sevem_2048_R3.00_full.fits,I_STOKES|Q_STOKES|U_STOKES|TMASK|PMASK|I_STOKES_INP|Q_STOKES_INP|U_STOKES_INP|TMASKINP|PMASKINP,I_STOKES,K_CMB_to_uK,1000000.0,0.00011071784806703948,TMASK,COM_CMB_IQU-sevem_2048_R3.00_full.fits,256,0.99,34
